Medication_Name,Package_Size,Max_Consumer_Price
BUDICORT TURBH200MCG 100DOSES,100,91.07180983
BYETTA 10MCG 2.4ML,1,612.9586947
BYETTA 5MCG 1.2ML,1,596.6545633
CABASER 1MG 20TAB,20,321.1852505
CABASER 2MG 20TAB,20,423.9205068
CABOTRIM 0.5MG 2TAB,2,69.337425
CABOTRIM 0.5MG 8TAB,8,242.2943476
CABOTRIM 2MG 30TAB,30,628.3406722
CADEX 1MG 30TAB,30,32.10830546
CADEX 2MG 30CAPL,30,29.16499974
CADEX 4MG 30CAPL,30,37.61002048
CAFERGOT 20TAB,20,19.42307202
CALCIPOTRIOL TEVA 50 MCG/G OINT 100GR,100,175.771755
CALCIPOTRIOL TEVA 50 MCG/G OINT 30GR,30,56.98857509
CALCIUM 10% 5AMP,5,34.18575949
CAMPTO 100MG/5ML IV SOL FOR INF,1,1222.392163
CAMPTO 40MG/2ML IV SOL FOR INF,1,533.2632718
CAPTOPRIL 12.5MG 90TAB,90,39.98440708
CAPTOPRIL 25MG 90TAB,90,56.29977092
CAPTOPRIL 50MG 90TAB,90,96.66011076
CARDILOC 10MG 30TAB,30,28.41307724
CARDILOC 5MG 30TAB,30,24.11455914
CARDIOXANE 500MG VIAL PWDR FOR INFUS,1,1041.639504
CARDORAL 1MG 30TAB,30,32.49360512
CARDORAL 2MG 30TAB,30,29.51497974
CARDORAL 4MG 30TAB,30,38.06134073
CARDOXIN FRTE 75MG 100TAB,100,31.87665036
CARTEOL LP 1% 30 SINGLE DOSE UNIT (0.2 ML),30,52.05102685
CARTEOL LP 1% 3ML,3,42.09120442
CARTEOL LP 2% 30 SINGLE DOSE UNIT (0.2 ML),30,52.05102685
CARTEOL LP 2% 3ML,3,38.19298756
CARVEDEXXON 12.5MG 30TAB,30,29.41073953
CARVEDEXXON 6.25MG 30TAB,30,31.34781762
CARVEDILOL TEVA 12.5MG 30TAB,30,29.41073953
CARVEDILOL TEVA 6.25MG 30TAB,30,31.34781762
CASODEX 150MG 28TAB,28,1549.688026
CASODEX 50MG 28TAB,28,544.6221147
CATAFLAM 50MG 10TAB,10,52.04977691
CAVERJECT 10MCG V+DS,1,73.02791665
CAVERJECT 20MCG V+DS,1,95.21269929
CEFALOR 500MG 10CAP,10,38.59129748
CEFAMEZIN 1000MG 1V.,1,21.30081488
CEFORAL 250MG 10CAPS,10,8.1515
CEFORAL 500MG 10CAPS,10,18.7827
CEFORAL 500MG 20 CAPS,1,37.5654
CEFORAL FRTE SUSP 250,60,15.62107486
CEFORAL SUSP 125MG,60,10.9463
CEFOVIT 125 SUSP 60ML,60,10.9463
CEFOVIT 250 SUSP 60ML,60,15.62107486
CEFOVIT 250MG 10CAPS,10,8.1515
CEFOVIT FORTE 10CAPS,10,18.7827
CEFURAX 250MG 10TAB,10,41.84798231
CEFURAX 500MG 10TAB,10,63.17270101
CELCOX 100MG 20CAPS,20,61.45874852
CELCOX 200MG 10CAPS,10,60.92123903
CELEBRA 100MG 20CAPS,20,62.1962535
CELEBRA 200MG 10CAPS,10,61.6522939
CELESTONE CHRONODOSE 1ML AMP,1,30.9849718
CELLCEPT 250MG 100CAPS,100,777.5686816
CELLCEPT 500MG 50TAB,50,759.0621103
CELSENTRI 150MG 60TAB,60,5126.457968
CELSENTRI 300MG 60TAB,60,5126.453791
CEMIDIN 200MG 50TAB,50,43.83069677
CEMIDIN 400MG 20TAB,20,28.96593957
CEMIDIN 800MG 20TAB,20,54.9101344
CERAZETTE 0.075MG 1X28TAB,28,39.46720961
CERAZETTE 0.075MG 3X28TAB,84,116.2410152
CEROXIM 250MG 10TAB,10,41.84798231
CEROXIM 500MG 10TAB,10,63.17270101
CERTICAN 0.1MG 60 DISPERSIBLE TAB,60,341.5106287
CERTICAN 0.25MG 60 DISPERSIBLE TAB,60,830.9174654
CERTICAN 0.25MG 60 TAB,60,840.0091268
CERTICAN 0.50MG 60 TAB,60,1670.701936
CERTICAN 0.75MG 60 TAB,60,2470.222473
CERUBIDINE 20MG 10xAMP+4ML WATER,10,794.4345024
CERVARIX 0.5ML SYR,1,702.2296879
CETROTIDE 0.25MG 7AMP,7,1522.309769
CETROTIDE 3MG 1AMP,1,1465.298454
CHAMPIX 0.5MG 55TAB,55,498.2672165
CHAMPIX 0.5MGX11TAB+1MGX42TAB,53,507.5357275
CHAMPIX 1MG 28TAB,28,259.4372854
CHAMPIX 1MG 56TAB,56,518.8745708
CIALIS 10MG 4TAB,4,248.0492698
CIALIS 2.5MG 28TAB,28,456.3986694
CIALIS 20MG 4TAB,4,237.8519513
CIALIS 20MG 8TAB,8,475.7039026
CIALIS 5MG 28TAB,28,521.329873
CIBACEN 20MG 28TAB,28,73.66482942
CICLODERM  CREAM 15GR,15,16.23861247
CILARIL 1MG 28TAB,28,34.2001202
CILARIL 2.5MG 28TAB,28,54.6584835
CILARIL 5MG 28TAB,28,84.8864147
CILARIL PLUS 28TAB,28,88.40506189
CILAZAPRIL 2.5 MG 30 TABLETS,30,58.5626609
CILAZAPRIL 5MG 30TABLETS,30,90.94973004
CILAZAPRIL PLUS TEVA 30TAB,30,94.71970917
CILOXAN 0.3% EYE DROPS 5ML,5,28.44879638
CIPRALEX 10MG 28TAB,28,129.3177742
CIPRALEX 10MG 56TAB,56,243.1174155
CIPRALEX 20MG 28TAB,28,230.1220115
CIPRALEX 20MG 56TAB,56,432.6293816
CIPRAMIL 20MG 28TAB,28,47.03359766
CIPRODEX 250MG 10TAB,10,27.97343672
CIPRODEX 500MG 10TAB,10,45.49752331
CIPRODEX 750MG 10TAB,10,69.83097002
CIPROFLOXACIN-TEVA 250MG 10TAB,10,27.97343672
CIPROFLOXACIN-TEVA 500MG 10TAB,10,45.49752331
CIPROGIS 250MG 10TAB,10,27.97343672
CIPROGIS 500MG 10TAB,10,45.49752331
CIPROGIS 750MG 10TAB,10,69.83097002
CIPROXIN 250MG/5ML SUSP 100ML,100,205.5638381
CIPROXIN 500MG/5ML SUSP 100ML,100,309.5186461
CIRCADIN 2MG 21TAB,21,106.9475077
CITALOPRAM  20 MG 30 TABLETS,30,50.39314035
CLARINASE REPETABS 14,14,27.29645267
CLARITHROMYCIN 250MG 14TAB,14,48.45404086
CLARITHROMYCIN 500MG 14TAB,14,88.9928163
CLAVAMOX 125 SUSP 100ML,100,30.30828092
CLAVAMOX 250 SUSP 100ML,100,53.56053563
CLAVAMOX 500 30TAB,30,116.5845606
CLEXANE 100MG/1ML 10SYRING(10ML),10,495.2312509
CLEXANE 100MG/1ML 2SYRING(2ML),2,113.3763459
CLEXANE 100MG/ML (300MG) 1X3ML SOLUTION FOR INJECTION,1,226.0730708
CLEXANE 120MG/0.8ML 10 INJ,10,539.7863579
CLEXANE 150MG/ML 10 INJ,10,624.1756912
CLEXANE 20MG/0.2ML 2SYRING(0.4ML),2,26.10966845
CLEXANE 40MG/0.4ML 10SYRING(4ML),10,238.2269019
CLEXANE 40MG/0.4ML 2SYRING(0.8ML),2,51.26642929
CLEXANE 60MG/0.6ML 10SYRING(6ML),10,325.9658625
CLEXANE 60MG/0.6ML 2SYRING(1.2ML),2,74.62537617
CLEXANE 80MG/0.8ML 2SYRING(1.6ML),2,95.04840226
CLONEX 0.5MG 30TAB,30,9.911359003
CLONEX 2MG 30TAB,30,18.35083219
CLONNIRIT 25MCG 30T,30,21.55850564
CLOOD 75MG 30TAB,30,260.3533323
CLOPIDOGREL 75MG 30TAB,30,260.3533323
CLOPIXOL 10MG 50TAB,50,43.98623565
CLOPIXOL 25MG 50TAB,50,88.47085096
CLOPIXOL 2MG 50TAB,50,12.51869291
CLOPIXOL ACUPHASE 100MG 2ML,1,94.87762233
CLOPIXOL ACUPHASE 50MG 1ML,1,48.56801151
CLOPIXOL DEPOT 200MG,1,44.26976337
CLOPIXOL DEPOT 500MG,1,45.40938691
CLOPIXOL DROPS 20ML,20,53.53920846
CLOTRISONE CREAM 15GR,15,29.43097488
CO-DIOVAN 160/12.5MG FCT 28TAB,28,155.880667
CO-DIOVAN 160/25MG FCT 28TAB,28,162.6754053
CO-DIOVAN 80/12.5MG 28TAB,28,120.3049
COLESTID 5GX50PACK,50,152.8782534
COLIRACIN INJ.,1,12.604
COLOTAL 135MG 50TAB,50,50.38743383
COMBANTRIN SUSP 15ML,15,26.86251234
COMBIGAN EYE DROPS 5 ML,5,96.77880149
COMBIVIR 60TAB,60,2710.280237
COMTAN 200MG 30 F.C. TAB,30,173.2752212
CONCERTA 18MG XR 30TAB,30,259.8487124
CONCERTA 27MG XR 30TAB,30,298.6957831
CONCERTA 36MG XR 30TAB,30,336.7173831
CONCERTA 54MG XR 30TAB,30,437.1481253
CONCOR 10MG 30TAB,30,28.21495127
CONCOR 5MG 30TAB,30,24.40393385
CONDYLOX 0.5% 3.5ML,3.5,121.3821045
CONTROLOC 20MG 30TAB,30,99.53
CONTROLOC 40MG 14TAB,14,91.46
CONTROLOC I.V.  40MG/VIAL,1,46.43391971
CONVERTIN 20MG 30TAB,30,37.97238865
COPAXONE 20MG/DOSE 28 PREFILLED SYRINGE,28,5725.65774
COPEGUS 200MG 168TAB,168,4163.126602
CORDIL 10MG 50TAB,50,31.61853413
CORDIL 20MG 50TAB,50,35.50967166
CORDIL 40MG SR 60TAB,60,35.50239761
CORDIL 5MG 40SUBLING TAB,40,7.425636841
CORTISONE ACETATE 50TAB,50,147.0384825
COSOPT EYE DROPS 5ML,5,97.96439645
COUMADIN 1MG 30TAB,30,9.179628371
COUMADIN 2MG 30TAB,30,15.59184013
COUMADIN 5MG 30TAB,30,24.56896224
CREON 300MG 100CAPS,100,220.817404
CRESTOR 10MG 28TAB,28,154.235678
CRESTOR 20MG 28TAB,28,226.3148706
CRESTOR 40MG 28TAB,28,289.6212172
CRIXIVAN 200MG 360CAPS,360,1768.389717
CRIXIVAN 400MG 180CAPS,180,1837.244714
CRONASE NASAL SPRAY,10,23.22221678
CURATANE 10MG 30CAPS,30,86.4512829
CURATANE 20MG 30CAP,30,146.1013142
CURATANE 40 MG 30 CAPS,30,255.3481911
CYMBALTA 30MG 28CAPS,28,190.5606888
CYMBALTA 60MG 28CAPS,28,232.4068274
CYMEVENE 500MG 5VIAL,5,1294.84648
CYSTADANE 180GR PWDR/ORAL SOL,180,2885.327528
CYTOTEC 200MCG 28TAB,28,53.62484042
DAIVOBET OINT 30GR,30,144.5161863
DAIVOBET OINT 60GR,60,271.6904303
DAIVONEX CREAM 30GR,30,68.12744393
DAIVONEX SCALP SOL 30ML,30,74.2035586
DAIVONEX SCALP SOL 60ML,60,137.9248301
DAKTACORT CREAM 15GR,15,11.36083819
DAKTARIN ORAL GEL40G,40,31.3003323
DALACIN C 150MG 16CAPS,16,42.1013049
DALACIN C 300MG 16CAPS,16,51.82016936
DALACIN VAG CR2% 40G,40,108.3905673
DALACIN VAGINAL 100MG 3 OVULES,3,68.71656834
DALAGIS T LOTION 25ML,25,41.02225797
DALAGIS T SOLUTION 25ML,25,24.15863731
DANOL 200MG 60CAPS,60,297.6484149
DECAPEPTYL 0.1MG 7AMP,7,245.5714383
DECAPEPTYL CR 3.75,1,847.7861169
DECAPEPTYL DEPOT 11.25MG VIAL,1,2119.250585
DECAPEPTYL DEPOT 3.75MG/2ML VIAL+SOLV,1,789.4928659
DEKINET 2MG 30TAB,30,10.71794621
DEPALEPT 200MG 40TAB,40,24.75229348
DEPALEPT 500MG 40TAB,40,75.9925
DEPALEPT CHRONO 500MG 30 SR TAB,30,48.46174816
DEPALEPT ORAL SOL,50,39.49556333
DEPALEPT SYR 110ML,110,23.14700668
DEPO MEDROL 40MG/ML 1ML,1,20.31576181
DEPO MEDROL 40MG/ML 2ML,1,44.96516433
DEPO MEDROL+LIDOCAIN 1CC,1,30.8012105
DEPO MEDROL+LIDOCAIN 2CC,1,59.73034586
DEPONIT NT 10 10PATCHES,10,45.58361001
DEPONIT NT 5 10PATCHES,10,36.73181839
DEPO-PROVERA 150MG1ML SOL FOR INJ,1,39.67343116
DEPO-PROVERA 3.3MLx150MG/ML,1,49.42769827
DEPREXAN 25MG 30TAB,30,22.78676204
DERALIN 10MG 30TAB,30,7.2473
DERALIN 40MG 30TAB,30,10.96
DERMACOMBIN OINT 15G,15,24.55426039
DERMACOMBIN OINT 5G,5,8.184753462
DERMALAR CREAM 14GR,14,13.39722704
DERMOVATE CREAM 25GR,25,21.51514285
DERMOVATE OINT 25GR,25,20.21412734
DERMOVATE SCALP APPL SOL 25ML,25,22.9886054
DESFERAL 500MG 10 VIALS,10,322.5920698
DETHAMYCIN 10ML,10,40.77901344
DETRUSITOL 1MG 56TAB,56,240.0733027
DETRUSITOL 2MG 28TAB,28,132.6566424
DETRUSITOL 2MG 56TAB,56,249.3944878
DETRUSITOL SR 2MG 28CAPS,28,173.6927784
DETRUSITOL SR 4MG 28CAPS,28,235.6445416
DEXAMETHASONE 0.5MG 30T,30,17.3242665
DEXAMETHASONE 2MG 50T,50,80.42955816
DEXIMUNE 100MG 50CAPSULES,50,932.7105268
DEXIMUNE 25MG 50CAPSULES,50,251.5400801
DEXIMUNE 50MG 50CAPS,50,486.021846
DIABINESE 250MG 30T,30,11.3842144
DIABITEX 250MG 90TAB,90,33.74767114
DIANE 21TAB,21,24.95410446
DIATRIM 50MG 30CAPS,30,83.71968628
DIBENYLINE 10MG 30CAPS,30,147.1934504
DICLOFTIL 0.1% SOL 30x0.5ML,30,141.644562
DIFLUCAN SUSP 50MG/5ML 35ML,35,118.3722741
DIFRIN 0.10% EYE DROPS 10ML,10,81.45760514
DIGOXIN 0.25MG 40TAB,40,13.1957097
DILANTIN SUSP 237ML,237,63.99965294
DILATAM 120MG 30 SRTAB,30,53.49623901
DILATAM 240MG CD 30SRTAB,30,136.8175634
DILATAM 30MG 30TAB,30,6.752606618
DILATAM 60MG 30TAB,30,18.94119804
DIMITONE 12.5MG 30TAB,30,29.41073953
DIMITONE 6.25MG 30TAB,30,31.34781762
DIOVAN 160MG 28 FC TABS,28,152.147278
DIOVAN 40MG 28 FC TABS,28,108.0157226
DIOVAN 80MG 28 FC TABS,28,126.2046443
DIPENTUM 250MG100CAP,100,220.2718725
DIPROGENTA 15GR OINT,15,39.41034249
DIPROGENTA CRM 15GR,15,39.13177598
DIPROLENE CREAM 15GR,15,10.19241714
DIPROSALIC LOTION 30ML,30,38.24551565
DIPROSALIC OINT 15GR,15,14.98415078
DIPROSPAN 1AMPX1ML,1,41.91977878
DIPROSPAN 1AMPX2ML,1,63.75735277
DISEPTYL FORTE 10CAPLETS,10,12.35870014
DISEPTYL SUSP 50ML,50,7.315961498
DISOTHIAZIDE 25MG 30TAB,30,13.09714547
DITHROCREAM 0.1% 50G,50,33.40721319
DITHROCREAM 0.25%50G,50,35.76229089
DITHROCREAM 2% 50G,50,59.00141316
