Medication_Name,Package_Size,Max_Consumer_Price
AGRYLIN 0.5MG 100CAP,100,2531.15
AHISTON 2MG 20TAB,20,19.42
AKNE-MYCIN PLUS SOL 25ML,25,55.96
AKNE-MYCIN SOL 25ML,25,16.3
ALCON AZOPT 1% 5ML,5,63.96
ALDACTONE 100MG 10T,10,12.36
ALDACTONE 25MG 20T,20,12.08
ALDARA 5% CREAM 12SACH,12,356.89
ALDOSPIRONE 100MG 20TAB,20,24.72
ALDOSPIRONE 25MG 20TAB,20,12.08
ALENDRONATE TEVA 10MG 30TAB,30,106.85
ALENDRONATE TEVA 70MG 4TAB,4,70.41
ALFU-KAL XL 10MG 30TAB,30,82.66
ALFUZOSIN ER TEVA 10MG 30 XR TAB,30,82.66
ALFUZOSIN WINTHROP XL 10MG 30 TAB,30,82.66
ALKERAN  2MG 25 TABS,25,25.04
ALKERAN INJ 50MG/10ML,1,281.48
ALLEGRO NASAL SPRAY 15ML (120DOSES),120,52.57
ALLORIL 100MG 50TAB,50,12.43
ALLORIL 300MG 20TAB,20,10.08
ALOMIDE 10ML,10,47.73
ALPHA D3 0.25MCG 30CAP,30,28.44
ALPHA D3 0.25MCG 50CAP,50,47.4
ALPHA D3 1MCG 30CAP,30,72.14
ALPHA D3 1MCG 50CAP,50,120.23
ALPRALID 0.25MG 30TAB,30,9.34
ALPRALID 0.50MG 30TAB,30,14.4
ALPRALID 1MG 30TAB,30,23.6
ALPROX 0.25MG 30TAB,30,9.34
ALPROX 0.50MG 30TAB,30,14.4
ALPROX 1MG 30TAB,30,23.6
ALVESCO 160MCG 60 ACT SOL  FOR INH,60,156.52
AMARYL 1MG 30TAB,30,14.9
AMARYL 2MG 30TAB,30,22.34
AMARYL 3MG 30TAB,30,32.7
AMARYL 4MG 30TAB,30,39.35
AMIODACORE 200MG 30TAB,30,29
AMIODACORE INJECTION 150MG/3ML 6X3AMP,6,23.5
AMLODIPINE TEVA 10MG 20TAB,20,24.45
AMLODIPINE TEVA 5MG 20TAB,20,14.8
AMLOW 10MG 20TAB,20,24.45
AMLOW 5MG 20TAB,20,14.8
AMOXICLAV-TEVA 250 SUSP 100ML,100,26.76
AMOXICLAV-TEVA 250MG 20TAB,20,32.03
AMOXICLAV-TEVA 500 20TAB,20,40.63
ANAFRANIL 25MG 30TAB,30,15.01
ANAFRANIL SR 75MG 20TAB,20,32.12
ANASTROZOLE 1MG 30TAB,30,455.51
ANASTROZOLE INOVAMED 1MG 30TAB,30,455.51
ANDROCUR 10MG 15TAB,15,30.07
ANDROCUR 50MG 50TAB,50,181.44
ANDROGEL 25MG 30SACHX2.5G,30,277.77
ANDROGEL 50MG 30SACHX5G,30,255.3
ANDROXON 40MG 30CAP,30,50.84
ANGELIQ 1X28TAB,28,90.34
APIDRA 100 IU/ML CART 5X3ML,15,190.81
APIDRA OPTISET/SOLOSTAR PREFILLED PEN 5X3ML,15,198.05
APIDRA VIAL 1X10ML,10,120.76
APO GO PEN 10MG/ML 5X3ML,5,702.19
APO-GO 10MG/ML 5AMPX2ML,5,257.72
APO-GO 10MG/ML 5AMPX5ML,5,300.68
APOVENT SOL 20ML,20,24.96
ARAGEST 2.5MG 30TAB,30,14.56
ARAGEST 5MG 30TAB,30,17.02
ARANESP 100MCG 4 PREFILLED SYR 0.5ML,4,4670.43
ARANESP 100MCG PREFILLED PEN 1X0.5ML,1,1163.59
ARANESP 10MCG 4 PREFILLED SYR 0.4ML,4,432.16
ARANESP 150MCG 4 PREFILLED SYR 0.3ML,4,6800.46
ARANESP 150MCG PREFILLED PEN 1X0.3ML,1,1540.28
ARANESP 20MCG 4 PREFILLED SYR 0.5ML,4,718.42
ARANESP 20MCG PREFILLED PEN 1X0.5ML,1,238.84
ARANESP 300MCG PREFILLED PEN 1X0.6ML,1,3348.47
ARANESP 30MCG 4 PREFILLED SYR 0.3ML,4,1378.69
ARANESP 40MCG 4 PREFILLED SYR 0.4ML,4,1838.26
ARANESP 40MCG PREFILLED PEN 1X0.4ML,1,459.56
ARANESP 500MCG PREFILLED PEN 1X1ML,1,5287.72
ARANESP 50MCG 4 PREFILLED SYR 0.5ML,4,2297.82
ARANESP 50MCG PREFILLED PEN 1X0.5ML,1,703.73
ARANESP 60MCG 4 PREFILLED SYR 0.3ML,4,2802.26
ARANESP 60MCG PREFILLED PEN 1X0.3ML,1,700.56
ARANESP 80MCG 4 PREFILLED SYR 0.4ML,4,3736.34
ARANESP 80MCG PREFILLED PEN 1X0.4ML,1,933.02
ARAVA 100MG 3TAB,3,190.51
ARAVA 10MG 30TAB,30,323.43
ARAVA 20MG 30TAB,30,360.15
ARCOXIA 120MG 7TAB,7,49.33
ARCOXIA 30MG 28TAB,28,111.2
ARCOXIA 60MG 10TAB,10,58.31
ARCOXIA 90MG 10TAB,10,65.69
AREDIA VIAL 90MG PWDR 10ML SOLV,1,1337.35
AREDIA VIALS 2X30MG + 5ML SOLV,2,678.91
ARICEPT 10MG 28TAB,28,354.49
ARICEPT 5MG 28TAB,28,327.06
ARIMIDEX 1MG 28TAB,28,425.15
ARIXTRA 10MG/0.8ML 10 PREFIL SYR,10,938.55
ARIXTRA 2.5MG/0.5ML 10 PREFIL SYR,10,509.87
ARIXTRA 7.5MG/0.6ML 10 PREFIL.SYRINGE,10,938.55
AROMASIN 25MG 30TAB,30,693.64
ART 50 50MG 30CAPS,30,66.35
ARTHROTEC 50 20TAB,20,38.09
ARTHROTEC 75 20TAB,20,48.5
ARTHRYL 1500MG 30 SACHETS,30,80.14
ASACOL 400MG 100TAB,100,155.59
ASACOL 800MG 60TAB,60,238.52
ASENTA 10MG 28TAB,28,354.49
ASENTA 5MG 28TAB,28,327.06
ASSIVAL 10MG 30TAB,30,10.79
ASSIVAL 10MG/2ML 5AMP,5,16.25
ASSIVAL 2MG 30TAB,30,4.94
ASSIVAL 5MG 30TAB,30,7.43
ATACAND 16MG 28TAB,28,119.7
ATACAND 8MG 28TAB,28,101.97
ATACAND PLUS 28TAB,28,121.66
ATORVASTATIN TEVA 10MG 30TAB,30,89.69
ATORVASTATIN TEVA 20MG 30TAB,30,143.18
ATORVASTATIN TEVA 40MG 30TAB,30,198.71
ATORVASTATIN TEVA 80MG 30TAB,30,228.26
ATOSIBAN 7.5MG/ML 0.9ML(6.75MG),0.9,164.97
ATOSIBAN 7.5MG/ML 5ML (37.5MG),5,2740.58
ATRIANCE 5MG/ML INJ 6X50ML VIALS,6,11757.36
ATRIPLA 30TAB,30,4440.51
ATROSPAN DRPS 1%10CC,10,19.14
ATROVENT INHALER 20MCG 200DOSES,200,32.17
AUGMENTIN 1.2G 10VIALS,10,179.67
AUGMENTIN 125MG 100ML,100,15.96
AUGMENTIN 250MG 20T,20,32.03
AUGMENTIN 250MG100ML,100,26.76
AUGMENTIN 400MG SUSP 35ML,35,16.2
AUGMENTIN 400MG SUSP 70ML,70,32.4
AUGMENTIN 500MG 10VIALS,10,101.09
AUGMENTIN 500MG 20TAB,20,40.63
AUGMENTIN B.I.D 875MG 14TAB,14,44.03
AVAMYS 27.5MCG/DOSE 120DOSES,120,60.49
AVANDIA 4MG 28TAB,28,126.74
AVANDIA 8MG 28TAB,28,208.2
AVASTIN 100MG 25MG/ML VIAL 4ML,1,1887.88
AVASTIN 400MG 25MG/ML VIAL 16ML,1,7333.23
AVAXIM INJ SOL 1X0.5ML,1,155.48
AVODART 0.5MG 30CAPS,30,166.1
AVONEX 4X30MCG/ML SYRINGE,4,4743.85
AZENIL 200MG 15ML,15,29.92
AZENIL 200MG 22.5ML,22.5,44.88
AZENIL 250MG 6CAPSULES,6,42.28
AZILECT 1MG 30TAB,30,561.26
AZITHROMYCIN TEVA 200MG/5ML 15ML,15,29.92
AZITHROMYCIN TEVA 200MG/5ML 22.5ML,22.5,44.88
AZOPI 50MG 100TAB,100,119.69
BACLOSAL 10MG 50TAB,50,24.23
BACLOSAL 25MG 50TAB,50,47.74
BACTROBAN 15GR OINT,15,32.45
BACTROBAN NASAL 3GR,3,40.27
BARACLUDE 0.5 MG 30 F.C. TABS,30,2646.43
BARACLUDE 1 MG 30 F.C. TABS,30,2799.48
BEDODEKA 100AMP,100,292.34
BELARA 1X21TAB,21,55.16
BELARA 3X21TAB,63,153.79
BENAZEPRIL-TEVA 10MG 30TAB,30,56.19
BENAZEPRIL-TEVA 20MG 30TAB,30,105.08
BENAZEPRIL-TEVA 5MG 30TAB,30,41.8
BENEFIX 1000IU/VIAL I.V 1 VIAL,1,4134.43
BENEFIX 2000IU/VIAL I.V 1 VIAL,1,8256.08
BENEFIX 250IU/VIAL I.V 1 VIAL,1,1305.31
BENEFIX 500 IU/VIAL I.V 1 VIAL,1,2073.64
BENZALIN GEL TOPICAL 25G,25,87.37
BETACAP 0.1% 100ML,100,38.73
BETACORTEN CREAM 15G,15,7.06
BETACORTEN OINT 15GR,15,7.08
BETACORTEN TOPICAL SCALP  APPL SOL 30ML,30,11.62
BETAFERON 0.3MG/VIAL 15VIAL+SYR,15,4912.97
BETAREN 100MG 10 S.R.TAB,10,11.88
BETAREN 100MG 20 S.R.TAB,20,23.77
BETISTINE 16MG 30TAB,30,20.89
BETNESOL 0.50MG 30TAB,30,14.97
BETNOVATE CREAM 15G,15,7.06
BETNOVATE OINT 15G,15,7.08
BETNOVATE TOPICAL SCALP APPL SOL 30ML,30,11.62
BETOPTIC S 5ML 0.25%,5,28.85
BEZAFIBRATE 400MG 30 SR TAB,30,38.94
BICALUTAMIDE TEVA 150MG 30TAB,30,1345.33
BICALUTAMIDE TEVA 50MG 30TAB,30,384.48
BIFONAZOLE CREAM 1% 15GR,15,26.93
BIFONAZOLE TEVA CREAM 15GR,15,26.93
BIO TROPIN 10MG VIAL,1,1502.82
BIODROXIL 125MG/5ML SUSP 60 ML,60,9.24
BIODROXIL 250MG/5ML SUSP 60 ML,60,16.02
BIODROXIL 500 MG 12 CAPSULES,12,26.1
BIO-TROPIN 12 IU,1,645.17
BLASTOVIN 1VIAL 10MG/10ML,1,68.4
BONDORMIN 0.25MG 10TAB,10,13.17
BONEFOS 800MG 30TAB,30,515.79
BONSERIN 30MG 20TAB,20,20.73
BOTOX 100 1VIAL,1,1327.76
BRAVELLE 75IU 10AMP,10,922.1
BREXIN 20MG 10 SACHETS WATER SOLUBLE POWDER,10,23.52
BREXIN 20MG 20 SACHETS WATER SOLUBLE POWDER,20,47.05
BREXIN 20MG 20TAB,20,37.14
BRICALIN ELIXIR 115ML,115,8.81
BRICALIN TURBUHALER 200DOSES,200,56.76
BRIDION 10X2ML VIALS,10,4617.69
BRIDION 10X5ML VIALS,10,11544.23
BROTIZOLAM-TEVA 0.25MG 10TAB,10,13.17
BUDESON 3MG 100CAP,100,479.19
BUDESONIDE STERINEBS TEVA 0.5MG/2ML 20UNITS,20,124.1
BUDESONIDE STERINEBS TEVA 1MG/2ML 20UNITS,20,189.19
BUDICORT 200MCG/DOSE 120DOSES,120,68.21
BUDICORT RESP1MG/2ML 20UNITS,20,189.19
BUDICORT RESPULES 0.5MG/2ML 20UNITS,20,124.1
BUDICORT TURBUHALER 100MCG/DOSE 200 DOSES,200,98.56
BUDICORT TURBUHALER 200MCG/DOSE 100DOSES,100,81.59
BUTRANS  20MG 2PATCHES,2,284.7
BUTRANS 10MG 2PATCHES,2,178.87
BUTRANS 5MG 2PATCHES,2,102.38
BYETTA 10MCG 2.4ML,1,536.68
BYETTA 5MCG 1.2ML,1,515.06
CABASER 1MG 20TAB,20,99.12
CABASER 2MG 20TAB,20,182.8
CABOTRIM 0.5MG 2TAB,2,59.82
CABOTRIM 0.5MG 8TAB,8,222.36
CABOTRIM 1MG 30TAB
CABOTRIM 1MG 30TAB,30,138.17
CABOTRIM 2MG 30TAB,30,257.76
CADEX 1MG 30TAB,30,23.81
CADEX 2MG 30CAPL,30,19.39
CADEX 4MG 30CAPL,30,32.57
CAFERGOT 20TAB,20,13.74
CALCIPOTRIOL TEVA 50 MCG/G OINT 100GR,100,160.91
CALCIPOTRIOL TEVA 50 MCG/G OINT 30GR,30,51.94
CAMPTO 100MG/5ML IV SOL FOR INF,1,549.36
CAMPTO 300MG IV SOL FOR INF,1,1828.49
CAMPTO 40MG/2ML IV SOL FOR INF,1,237.77
CAPTOPRIL 12.5MG 90TAB,90,33.98
CAPTOPRIL 25MG 90TAB,90,50.01
CAPTOPRIL 50MG 90TAB,90,87.64
CARDILOC 10MG 30TAB,30,25.56
CARDILOC 5MG 30TAB,30,17.49
CARDIOXANE 500MG VIAL PWDR FOR INFUS,1,702.59
CARDORAL 1MG 30TAB,30,23.81
CARDORAL 2MG 30TAB,30,19.39
CARDORAL 4MG 30TAB,30,32.57
CARDOXIN AMPOULES 10MG/2ML 50AMP,50,63.05
CARDOXIN FRTE 75MG 100TAB,100,27.47
CARTEOL LP 1% 30 SINGLE DOSE UNIT (0.2 ML),30,46.12
CARTEOL LP 1% 3ML,3,34.21
CARTEOL LP 2% 30 SINGLE DOSE UNIT (0.2 ML),30,46.12
CARTEOL LP 2% 3ML,3,34.33
CARVEDEXXON 12.5MG 30TAB,30,28.29
CARVEDEXXON 6.25MG 30TAB,30,21.37
CARVEDILOL TEVA 12.5MG 30TAB,30,28.29
CARVEDILOL TEVA 6.25MG 30TAB,30,21.37
CASODEX 150MG 28TAB,28,1255.64
CASODEX 50MG 28TAB,28,358.84
CATAFLAM 50MG 10TAB,10,8.95
CAVERJECT 10MCG V+DS,1,55.82
CAVERJECT 20MCG V+DS,1,77.73
CEDAX SUSP 60ML,60,99.71
CEFALOR 500MG 10CAP,10,28.9
CEFAMEZIN 1000MG 1V.,1,12.77
CEFAZOLIN SANDOZ 0.5GR 100VIAL,100,1115.77
CEFAZOLIN SANDOZ 0.5GR 10VIAL,10,118.7
CEFAZOLIN SANDOZ 0.5GR 1VIAL,1,13.01
CEFAZOLIN SANDOZ 0.5GR 25VIAL,25,278.94
CEFAZOLIN SANDOZ 0.5GR 50VIAL,50,557.88
CEFAZOLIN SANDOZ 0.5GR 5VIAL,5,63.86
CEFAZOLIN SANDOZ 1GR 100VIAL,100,1095.46
CEFAZOLIN SANDOZ 1GR 10VIAL,10,125.4
CEFAZOLIN SANDOZ 1GR 1VIAL,1,12.77
CEFAZOLIN SANDOZ 1GR 25VIAL,25,273.87
CEFAZOLIN SANDOZ 1GR 50VIAL,50,547.73
CEFAZOLIN SANDOZ 1GR 5VIAL,5,62.7
CEFORAL 250MG 10CAPS,10,8.04
CEFORAL 500MG 10CAPS,10,14.8
CEFORAL 500MG 20 CAPS,20,29.6
CEFORAL FRTE SUSP 250,60,16.46
CEFORAL SUSP 125MG,60,11.26
CEFOVIT 125 SUSP 60ML,60,11.26
CEFOVIT 250 SUSP 60ML,60,16.46
CEFOVIT 250MG 10CAPS,10,8.04
CEFOVIT FORTE 10CAPS,10,14.8
CEFTAZIDIME TEVA 1GR/VIAL,1,50.92
CEFTAZIDIME TEVA 2GR/VIAL,1,112.3
CEFURAX 250MG 10TAB,10,27.69
CEFURAX 500MG 10TAB,10,50.47
CELCOX 100MG 20CAPS,20,47.68
CELCOX 200MG 10CAPS,10,51.88
CELEBRA 100MG 20CAPS,20,47.68
CELEBRA 200MG 10CAPS,10,51.88
CELESTONE CHRONODOSE 1ML AMP,1,18.54
CELLCEPT 250MG 100CAPS,100,554.62
CELLCEPT 500MG 50TAB,50,514.04
CELSENTRI 150MG 60TAB,60,4595.99
CELSENTRI 300MG 60TAB,60,4595.99
CEMIDIN 200MG 50TAB,50,38.45
CEMIDIN 400MG 20TAB,20,34.96
CEMIDIN 800MG 20TAB,20,57.79
CEPLENE 0.5MG/0.5ML SOL FOR INJ 14 VIALS,14,7304.69
CERAZETTE 0.075MG 1X28TAB,28,45.39
CERAZETTE 0.075MG 3X28TAB,84,124.24
CEREZYME 400 UNITS POWDER FOR SOL FOR INF,1,9479.71
CEROXIM 250MG 10TAB,10,27.69
CEROXIM 500MG 10TAB,10,50.47
CERTICAN 0.1MG 60 DISPERSIBLE TAB,60,273.76
CERTICAN 0.25MG 60 DISPERSIBLE TAB,60,674.9
CERTICAN 0.25MG 60 TAB,60,694.02
CERTICAN 0.50MG 60 TAB,60,1359.28
CERTICAN 0.75MG 60 TAB,60,2026.64
CERUBIDINE 20MG 10xAMP+4ML WATER,10,502.29
CERVARIX 0.5ML SYR,1,606.84
CETROTIDE 0.25MG 7AMP,7,1468.7
CHAMPIX 0.5MG 55TAB,55,492.93
CHAMPIX 0.5MGX11TAB+1MGX42TAB,53,457.57
CHAMPIX 1MG 28TAB,28,229.62
CHAMPIX 1MG 56TAB,56,459.23
CIALIS 10MG 4TAB,4,252.43
CIALIS 2.5MG 28TAB,28,444.18
CIALIS 20MG 4TAB,4,235.92
CIALIS 20MG 8TAB,8,443.54
CIALIS 5MG 28TAB,28,463.57
CICLODERM  CREAM 15GR,15,11.06
CILARIL 1MG 28TAB,28,27.28
CILARIL 2.5MG 28TAB,28,45.44
CILARIL 5MG 28TAB,28,72.36
CILARIL PLUS 28TAB,28,97.45
CILAZAPRIL 2.5 MG 30 TABLETS,30,48.69
CILAZAPRIL 5MG 30TABLETS,30,77.53
CILAZAPRIL PLUS TEVA 30TAB,30,104.41
CILOXAN 0.3% EYE DROPS 5ML,5,21.6
CIPRALEX 10MG 28TAB,28,108.88
CIPRALEX 10MG 56TAB,56,202.38
CIPRALEX 15MG 28TAB,28,125.16
CIPRALEX 20MG 28TAB,28,145.41
CIPRALEX 20MG 56TAB,56,273.38
CIPRAMIL 20MG 28TAB,28,44
CIPRAMIL 40MG 28TABS,28,74.53
CIPRODEX 250MG 10TAB,10,24.41
CIPRODEX 500MG 10TAB,10,40.26
CIPRODEX 750MG 10TAB,10,52.69
CIPROFLOXACIN-TEVA 250MG 10TAB,10,24.41
CIPROFLOXACIN-TEVA 500MG 10TAB,10,40.26
CIPROXIN 250MG/5ML SUSP 100ML,100,82.68
CIPROXIN 500MG/5ML SUSP 100ML,100,148.95
CIRCADIN 2MG 21TAB,21,99.44
CIRCADIN 2MG 30TAB,30,132.03
CITALOPRAM  20 MG 30 TABLETS,30,47.14
CLARINASE REPETABS 14,14,22.69
CLARITHROMYCIN 250MG 14TAB,14,37.54
CLARITHROMYCIN 500MG 14TAB,14,71.95
CLAVAMOX 125 SUSP 100ML,100,15.96
CLAVAMOX 250 SUSP 100ML,100,26.76
CLAVAMOX 500 30TAB,30,59.84
CLEXANE 100MG SAFETY LOCK 2X1ML SYR PREFIL SAFETY LOCK,2,88.52
CLEXANE 100MG/1ML 10SYRING(10ML),10,386.68
CLEXANE 100MG/1ML 2SYRING(2ML),2,88.52
CLEXANE 100MG/ML (300MG) 1X3ML SOLUTION FOR INJECTION,1,154.06
CLEXANE 120MG/0.8ML 10 INJ,10,442.52
CLEXANE 120MG/0.8ML SAFETY LOCK 10 SYR PREFIL,10,442.52
CLEXANE 150MG/ML 10 INJ,10,476.11
CLEXANE 150MG/ML SAFETY LOCK 10 SYR PREFIL,10,476.11
CLEXANE 20MG SAFETY LOCK 2X0.2ML SYR PREFIL,2,24.08
CLEXANE 20MG/0.2ML 2SYRING(0.4ML),2,24.08
CLEXANE 40MG SAFETY LOCK 2X0.4ML SYR PREFIL,2,48.16
CLEXANE 40MG/0.4ML 2SYRING(0.8ML),2,48.16
CLEXANE 60MG SAFETY LOCK 2X0.6ML SYR PREFIL,2,64.29
CLEXANE 60MG/0.6ML 10SYRING(6ML),10,280.81
CLEXANE 60MG/0.6ML 2SYRING(1.2ML),2,64.29
CLEXANE 80MG SAFETY LOCK 2X0.8ML SYR PREFIL,2,80.78
CLEXANE 80MG/0.8ML 2SYRING(1.6ML),2,80.78
CLONEX 0.5MG 30TAB,30,7.34
CLONEX 2MG 30TAB,30,11.59
CLONNIRIT 25MCG 30T,30,21.16
CLOOD 75MG 30TAB,30,111.79
CLOPIDEXCEL 75MG 30 FC TAB,30,111.79
CLOPIDOGREL 75MG 30TAB,30,111.79
CLOPIXOL 10MG 50TAB,50,39.31
CLOPIXOL 25MG 50TAB,50,75.93
CLOPIXOL 2MG 50TAB,50,7.73
CLOPIXOL ACUPHASE 100MG 2ML,1,81.59
CLOPIXOL ACUPHASE 50MG 1ML,1,39.98
CLOPIXOL DEPOT 200MG,1,33.05
CLOPIXOL DEPOT 500MG,1,28.85
CLOPIXOL DROPS 20ML,20,44.9
CLOTRISONE CREAM 15GR,15,13.05
CO-DIOVAN 160/12.5MG FCT 28TAB,28,130.95
CO-DIOVAN 160/25MG FCT 28TAB,28,133.83
CO-DIOVAN 80/12.5MG 28TAB,28,106.26
COLESTID 5GX50PACK,50,113.97
COLIRACIN INJ.,1,9.45
COLOTAL 135MG 50TAB,50,35.2
COMBANTRIN SUSP 15ML,15,8.53
COMBIGAN EYE DROPS 5 ML,5,82.85
COMBIVIR 60TAB,60,2106.47
COMTAN 200MG 30 F.C. TAB,30,151.02
CONCERTA 18MG XR 30TAB,30,239.52
CONCERTA 27MG XR 30TAB,30,250.01
CONCERTA 36MG XR 30TAB,30,292.01
CONCERTA 54MG XR 30TAB,30,355.74
CONCOR 10MG 30TAB,30,25.56
CONCOR 5MG 30TAB,30,17.49
CONDYLOX 0.5% 3.5ML,3.5,97.13
CONTROLOC 20MG 30TAB,30,68.27
CONTROLOC 40MG 14TAB,14,62.73
CONTROLOC I.V.  40MG/VIAL,1,36.26
CONVERTIN 20MG 30TAB,30,33.96
COPAXONE 20MG/DOSE 28 PREFILLED SYRINGE,28,4575.1
COPEGUS 200MG 168TAB,168,3554.68
CORALAN 5MG 56 F.C.TAB,56,291.34
CORALAN 7.5MG 56 F.C.TAB,56,293.11
CORDIL 10MG 50TAB,50,11.46
CORDIL 20MG 50TAB,50,19.43
CORDIL 40MG SR 60TAB,60,35.25
CORDIL 5MG 40SUBLING TAB,40,6.24
COSOPT EYE DROPS 5ML,5,65.03
COUMADIN 1MG 30TAB,30,5.65
COUMADIN 2MG 30TAB,30,13.98
COUMADIN 5MG 30TAB,30,25.4
CREON 300MG 100CAPS,100,192.1
CRESTOR 10MG 28TAB,28,123.25
CRESTOR 20MG 28TAB,28,174.25
CRESTOR 40MG 28TAB,28,244.64
CRINONE 8 % VAG GEL 15*1.45 G,15,245.94
CRIXIVAN 200MG 360CAPS,360,1614.29
CRIXIVAN 400MG 180CAPS,180,1565.08
CRONASE NASAL SPRAY,10,20.8
CURATANE 10MG 30CAPS,30,81.81
CURATANE 20MG 30CAP,30,118.8
CURATANE 40 MG 30 CAPS,30,238.19
CYMBALTA 30MG 28CAPS,28,142.12
CYMBALTA 60MG 28CAPS,28,199.61
CYMEVENE 500MG 5VIAL,5,833.38
CYSTADANE 180GR PWDR/ORAL SOL,180,2581.42
CYTOTEC 200MCG 28TAB,28,44.85
DAIVOBET OINT 30GR,30,123.87
DAIVOBET OINT 60GR,60,232.88
DAIVONEX CREAM 30GR,30,55.59
DAIVONEX SCALP SOL 30ML,30,59.52
DAKTACORT CREAM 15GR,15,9.88
DAKTARIN ORAL GEL40G,40,20.7
DALACIN C 150MG 16CAPS,16,27.95
DALACIN C 300MG 16CAPS,16,47.04
DALACIN VAG CR2% 40G,40,88.25
DALACIN VAGINAL 100MG 3 OVULES,3,60.87
DALAGIS T LOTION 25ML,25,26.58
DALAGIS T SOLUTION 25ML,25,19.67
DANOL 200MG 60CAPS,60,240.44
DECAPEPTYL 0.1MG 7AMP,7,189.84
DECAPEPTYL CR 3.75,1,672.73
DECAPEPTYL DEPOT 11.25MG VIAL,1,1844.97
DECAPEPTYL DEPOT 3.75MG/2ML VIAL+SOLV,1,693.6
DEKINET 2MG 30TAB,30,9.73
DEPALEPT 200MG 40TAB,40,16.91
DEPALEPT 500MG 40TAB,40,55.39
DEPALEPT CHRONO 500MG 30 SR TAB,30,42.76
DEPALEPT ORAL SOL 50ML,50,38.83
DEPALEPT SYR 110ML,110,25.85
DEPO MEDROL 40MG/ML 1ML,1,20.31
DEPO MEDROL 40MG/ML 2ML,1,60.79
DEPO MEDROL+LIDOCAIN 1CC,1,29.18
DEPO MEDROL+LIDOCAIN 2CC,1,60.79
DEPONIT NT 10 10PATCHES,10,38.85
DEPONIT NT 5 10PATCHES,10,29.78
DEPO-PROVERA 150MG1ML SOL FOR INJ,1,17.81
DEPO-PROVERA 3.3MLx150MG/ML,1,50.67
DERALIN 10MG 30TAB,30,5.98
DERALIN 40MG 30TAB,30,7.23
DERMACOMBIN OINT 15G,15,21.74
DERMACOMBIN OINT 5G,5,7.25
DERMALAR CREAM 14GR,14,5.72
DERMOVATE CREAM 25GR,25,17.55
DERMOVATE OINT 25GR,25,15.78
DERMOVATE SCALP APPL SOL 25ML,25,20.96
DESFERAL 500MG 10 VIALS,10,198.41
DESMOPRESSIN TEVA 0.1MG 30TAB,30,122.33
DESMOPRESSIN TEVA 0.2MG 30TAB,30,167.24
DETRUSITOL 1MG 56TAB,56,236.55
DETRUSITOL 2MG 28TAB,28,126.29
