Medication_Name,Package_Size,Max_Consumer_Price
CIPROXIN 500MG/5ML SUSP 100ML,100,305.3155399
CITALOPRAM  20 MG 30 TABLETS,30,80.64709016
CLARINASE REPETABS 14,14,26.63944621
CLARITHROMYCIN 250MG 14TAB,14,73.04595666
CLARITHROMYCIN 500MG 14TAB,14,125.5679062
CLAVAMOX 125 SUSP 100ML,100,31.83833661
CLAVAMOX 250 SUSP 100ML,100,53.90242702
CLAVAMOX 500 30TAB,30,121.3935016
CLEXANE 100MG/1ML 2SYRING(2ML),2,117.0556077
CLEXANE 120MG/0.8ML 10 INJ,10,575.146035
CLEXANE 150MG/ML 10 INJ,10,653.4866477
CLEXANE 20MG/0.2ML 2SYRING(0.4ML),0.4,28.27638005
CLEXANE 40MG/0.4ML 2SYRING(0.8ML),0.8,55.52077543
CLEXANE 60MG/0.6ML 2SYRING(1.2ML),1.2,80.36040507
CLEXANE 80MG/0.8ML 2SYRING(1.6ML),1.6,95.9934091
CLONEX 0.5MG 30TAB,30,9.859495726
CLONEX 2MG 30TAB,30,17.74940965
CLONNIRIT 25MCG 30T,30,19.97897829
CLOPIXOL 10MG 50TAB,50,46.05527566
CLOPIXOL 25MG 50TAB,50,93.49108629
CLOPIXOL 2MG 50TAB,50,14.32059046
CLOPIXOL ACUPHASE 100MG 2ML,1,77.32832585
CLOPIXOL ACUPHASE 50MG 1ML,1,47.19194865
CLOPIXOL DEPOT 200MG,1,44.60467261
CLOPIXOL DEPOT 500MG,1,76.11347139
CLOPIXOL DROPS 20ML,20,51.44108289
CLOTRISONE  CREAM TOPICAL 30GR,30,48.48401085
CODABROL 10TAB,10,
CODABROL SYRUP 115ML,115,
COD-ACAMOL FORTE 10TAB,10,
COD-GUAIACOL SYRUP 100ML,100,
CODICAL 20MG 10TAB,10,
CO-DIOVAN 160/12.5MG FCT 28TAB,28,160.9592388
CO-DIOVAN 160/25MG FCT 28TAB,28,163.9908508
CO-DIOVAN 80/12.5MG 28TAB,28,125.0057472
CODIVIS 10 SR CAP,10,
CODIVIS SYRUP 60ML,60,
COLCHICINE 0.5MG 30TAB,30,
COLESTID 5GX50PACK,50,160.3734494
COLIRACIN INJ.,1,11.77714947
COLOTAL 135MG 50TAB,50,47.60445978
COMAGIS CREAM 15GR,15,
COMAGIS CREAM 7GR,7,
COMBANTRIN SUSP 15ML,15,19.31553116
COMBIGAN EYE DROPS 5 ML,5,96.50016438
COMBIVIR 60TAB,60,2671.011822
COMTAN 200MG 30 F.C. TAB,30,173.1484136
CONCERTA 18MG XR 30TAB,30,287.0508887
CONCERTA 27MG XR 30TAB,30,
CONCERTA 36MG XR 30TAB,30,367.6075503
CONCERTA 54MG XR 30TAB,30,473.5455078
CONCOR 10MG 30TAB,30,43.58477674
CONCOR 5MG 30TAB,30,42.26809205
CONDYLOX 0.5% 3.5ML,3.5,118.7853482
CONTROLOC 20MG 30TAB,30,128.3388775
CONTROLOC 40MG 14TAB,14,119.7299215
CONTROLOC I.V.  40MG/VIAL,1,50.87086553
CONVERTIN 10MG 30TAB,30,43.78786205
CONVERTIN 20MG 30TAB,30,61.17536643
CONVERTIN 5MG 30TAB,30,28.80533217
COPEGUS 200MG 168TAB,168,4171.88965
CORDIL 10MG 50TAB,50,10.83842895
CORDIL 20MG 50TAB,50,19.87553669
CORDIL 40MG SR 60TAB,60,48.62350953
CORDIL 5MG 40SUBLING TAB,40,7.39470064
CORTIFOAM AEROSOL 15G,15,
CORTISONE ACETATE 50TAB,50,88.00557034
COSOPT EYE DRPOS 5ML,5,102.9063514
COUMADIN 1MG 30TAB,30,7.558541327
COUMADIN 2.5MG 30TAB,30,
COUMADIN 2MG 30TAB,30,15.01562196
COUMADIN 5MG 30TAB,30,24.02957158
CREON 300MG 100CAPS,100,229.7617037
CRESTOR 10MG 28TAB,28,150.8838893
CRESTOR 20MG 28TAB,28,241.1792418
CRESTOR 40MG 28TAB,28,295.4366128
CRIXIVAN 200MG 360CAPS,360,1883.062714
CRIXIVAN 400MG 180CAPS,180,1883.061564
CRONASE NASAL SPRAY,10,22.17993867
CURATANE 10MG 30CAPS,30,85.73450394
CURATANE 20MG 30CAP,30,169.9745297
CYMBALTA 30MG 28CAPS,28,218.7505974
CYMBALTA 60MG 28CAPS,28,238.9013534
CYMEVENE 500MG 5VIAL,5,1247.341697
CYSTADANE 180GR PWDR/ORAL SOL,180,
CYTOTEC 200MCG 28TAB,28,54.91366787
DAIVOBET OINT 30GR,30,161.7882468
DAIVOBET OINT 60GR,60,304.1619041
DAIVONEX CREAM 30GR,30,73.44299705
DAIVONEX OINT 100GR,100,225.5774085
DAIVONEX OINT 30GR,30,72.81638747
DAIVONEX SCALP SOL 30ML,30,81.07530492
DAIVONEX SCALP SOL 60ML,60,150.6975928
DAKTACORT CREAM 15GR,15,12.56425278
DAKTARIN ORAL GEL40G,40,30.86560715
DALACIN C 150MG 16CAPS,16,39.5329704
DALACIN C 300MG 16CAPS,16,48.11174678
DALACIN VAG CR2% 40G,40,102.578079
DALACIN VAGINAL 100MG 3 OVULES,3,
DALAGIS T LOTION 25ML,25,39.32886726
DALAGIS T SOLUTION 25ML,25,24.02592748
DANALONE SYRUP 60ML,60,
DANOL 200MG 60CAPS,60,273.1801178
DECAPEPTYL 0.1MG 7AMP,7,245.1405859
DECAPEPTYL CR 3.75,1,823.4370112
DECAPEPTYL DEPOT 11.25MG VIAL,1,2169.179619
DECAPEPTYL DEPOT 3.75MG/2ML VIAL+SOLV,1,907.1922149
DEKINET 2MG 30TAB,30,9.989584145
DEPALEPT 200MG 40TAB,40,24.61771107
DEPALEPT 500MG 40TAB,40,75.28422177
DEPALEPT CHRONO 500MG 30 SR TAB,30,54.4288581
DEPALEPT ORAL SOL,50,39.3841935
DEPALEPT SYR 110ML,110,21.99350755
DEPO MEDROL 40MG/ML 1ML,1,19.19788108
DEPO MEDROL 40MG/ML 2ML,1,39.03540802
DEPO MEDROL 40MG/ML 5ML,1,
DEPO MEDROL+LIDOCAIN 1CC,1,32.83092825
DEPO MEDROL+LIDOCAIN 2CC,1,63.07347192
DEPONIT NT 10 10PATCHES,10,42.44064097
DEPONIT NT 5 10PATCHES,10,32.47147771
DEPO-PROVERA 150MG1ML SOL FOR INJ,1,39.89884499
DEPO-PROVERA 3.3MLx150MG/ML,1,40.57057705
DEPREXAN 25MG 30TAB,30,22.69652966
DERALIN 10MG 30TAB,30,6.414209928
DERALIN 40MG 30TAB,30,9.703210579
DERMACOMBIN CREAM 5G,5,6.428896716
DERMACOMBIN CREAM15G,15,19.28669015
DERMACOMBIN OINT 15G,15,19.28669015
DERMACOMBIN OINT 5G,5,6.428896716
DERMALAR CREAM 14GR,14,12.77696002
DERMOVATE CREAM 25GR,25,20.91543347
DERMOVATE OINT 25GR,25,20.17180039
DERMOVATE SCALP APPL SOL 25ML,25,22.53372662
DESFERAL 500MG 10 VIALS,10,325.5334057
DESOREN EAR DRPS 5ML,5,
DETHAMYCIN 10ML,10,31.0779211
DETRUSITOL 1MG 56TAB,56,247.9295069
DETRUSITOL 2MG 28TAB,28,134.8633042
DETRUSITOL 2MG 56TAB,56,253.5430119
DETRUSITOL SR 2MG 28CAPS,28,
DETRUSITOL SR 4MG 28CAPS,28,263.4957317
DEXACORT FORTE 3AMP,3,
DEXAMETHASONE 0.5MG 30T,30,13.94377153
DEXAMETHASONE 2MG 100T,100,124.7809575
DEXAMETHASONE 2MG 50T,50,67.13215514
DEXAMYCIN DROPS 5ML,5,15.53896055
DEXEFRIN DROPS 5CC,5,
DEXIMUNE 100MG 50CAPSULES,50,909.3693202
DEXIMUNE 25MG 50CAPSULES,50,242.2248058
DEXIMUNE 50MG 50CAPS,50,476.1464372
DEX-OTIC DROPS 5ML,5,
DIABINESE 250MG 30T,30,10.88288116
DIABITEX 250MG 90TAB,90,32.26150542
DIANE 21TAB,21,25.91998452
DIATRIM 50MG 30CAPS,30,83.3335987
DIAZEPAM RECTAL 10MG 5TUBES,5,56.09662663
DIAZEPAM RECTAL 5MG 5TUBES,5,46.72036812
DIBENYLINE 10MG 30CAPS,30,134.3914787
DICORTEN CREAM 10GR,10,7.968326358
DICORTEN OINT 10GR,10,7.913019635
DIFLUCAN SUSP 50MG/5ML 35ML,35,116.6606598
DIFRIN 0.10% EYE DROPS 10ML,10,61.88259436
DIGOXIN 0.25MG 40TAB,40,11.17162274
DILANTIN SUSP 237ML,237,61.31125005
DILATAM 120MG 30 SRTAB,30,56.49094979
DILATAM 240MG CD 30SRTAB,30,132.6095411
DILATAM 30MG 30TAB,30,7.381557408
DILATAM 60MG 30TAB,30,22.17564464
DIMITONE 12.5MG 30TAB,30,48.37817938
DIMITONE 25MG 30TAB,30,63.11626706
DIMITONE 6.25MG 30TAB,30,38.87973013
DIOVAN 160MG 28 FC TABS,28,151.461517
DIOVAN 40MG 28 FC TABS,28,118.2107106
DIOVAN 80MG 28 FC TABS,28,117.5548867
DIPENTUM 250MG100CAP,100,224.252788
DIPROGENTA 15GR OINT,15,38.50163723
DIPROGENTA CRM 15GR,15,
DIPROLENE CREAM 15GR,15,10.2558073
DIPROLENE OINT 15GR,15,11.90954107
DIPROSALIC LOTION 30ML,30,36.96670004
DIPROSALIC OINT 15GR,15,15.4505627
DIPROSONE CREAM 30GR,30,24.19183882
DIPROSONE LOT 0.05% 25ML,25,22.27250803
DIPROSONE OINT 30GR,30,24.02392761
DIPROSPAN 1AMPX1ML,1,38.64613283
DIPROSPAN 1AMPX2ML,1,59.12726301
