Medication_Name,Package_Size,Max_Consumer_Price
ARANESP 500MCG PREFILLED PEN 1X1ML,1,5840.957152
ARANESP 50MCG 4 PREFILLED SYR 0.5ML,4,2472.560906
ARANESP 50MCG PREFILLED PEN 1X0.5ML,1,
ARANESP 60MCG 4 PREFILLED SYR 0.3ML,4,2965.595652
ARANESP 60MCG PREFILLED PEN 1X0.3ML,1,741.8568819
ARANESP 80MCG 4 PREFILLED SYR 0.4ML,4,3959.664257
ARANESP 80MCG PREFILLED PEN 1X0.4ML,1,989.990587
ARAVA 10MG 30TAB,30,372.9516951
ARAVA 20MG 30TAB,30,418.4190472
ARCOXIA 120MG 7TAB,7,54.52328013
ARCOXIA 60MG 10TAB,10,72.3065123
ARCOXIA 90MG 10TAB,10,74.72847837
AREDIA VIAL 90MG PWDR 10ML SOLV,1,1292.775499
AREDIA VIALS 2X30MG + 5ML SOLV,2,874.9940955
ARICEPT 10MG 28TAB,28,521.2976601
ARICEPT 5MG 28TAB,28,457.2650297
ARIMIDEX 1MG 28TAB,28,579.9355642
ARIXTRA 10MG/0.8ML 10 PREFIL SYR,10,1031.956084
ARIXTRA 2.5MG/0.5ML 10 PREFIL SYR,10,505.3181957
AROMASIN 25MG 30TAB,30,776.7724214
ART 50 50MG 30CAPS,30,81.0739321
ARTHROTEC 50 20TAB,20,42.80070129
ARTHROTEC 75 20TAB,20,54.50996349
ARTHRYL 1500MG 30 SACHETS,30,104.9855172
ASACOL 400MG 100TAB,100,193.5438998
ASACOL 800MG 60TAB,60,272.2164084
ASENTA 10MG 28TAB,28,515.1162649
ASENTA 5MG 28TAB,28,451.8429147
ASSIVAL 10MG 30TAB,30,10.19975312
ASSIVAL 10MG/2ML 5AMP,5,15.97642818
ASSIVAL 2MG 30TAB,30,4.632186742
ASSIVAL 5MG 30TAB,30,7.093526658
ATACAND 16MG 30TAB,30,130.8375005
ATACAND 8MG 30TAB,30,118.954518
ATACAND PLUS 30TAB,30,137.0041384
ATRIANCE 5MG/ML INJ 6X50ML VIALS,6,11471.56364
ATROSPAN DRPS 1%10CC,10,19.23262992
ATROVENT INHALER 20MCG 200DOSES,200,51.76552973
AUGMENTIN 1.2G 10VIALS,10,228.078906
AUGMENTIN 125MG100ML,100,30.06401033
AUGMENTIN 250MG 20T,20,32.22836043
AUGMENTIN 250MG100ML,100,51.67277067
AUGMENTIN 400MG SUSP 35ML,35,24.81201197
AUGMENTIN 400MG SUSP 70ML,70,49.62402394
AUGMENTIN 500MG 10VIALS,10,112.678522
AUGMENTIN 500MG 20TAB,20,78.16424336
"AUGMENTIN B.I.D ""875""MG 14TAB",14,92.94806556
AURICULARUM POWDER,30,
AVANDIA 4MG 28TAB,28,168.649096
AVANDIA 8MG 28TAB,28,250.3003579
AVASTIN 100MG 25MG/ML VIAL 4ML,1,2084.460377
AVASTIN 400MG 25MG/ML VIAL 16ML,1,7749.039761
AVAXIM INJ SOL 1X0.5ML,1,156.4112818
AVAZINC 220MG 50TAB,50,
AVODART 0.5MG 30CAPS,30,182.7086727
AVONEX 4X30MCG/ML SYRINGE,4,5699.650334
AZENIL 200MG 15ML,15,27.97168893
AZENIL 200MG 22.5ML,22.5,41.95753339
AZENIL 250MG 6CAPSULES,6,68.69177146
AZILECT 1MG 30TAB,30,639.8501548
AZITHROMYCIN TEVA 200MG/5ML 15ML,15,27.64000882
AZITHROMYCIN TEVA 200MG/5ML 22.5ML,22.5,41.46001323
AZOPI 50MG 100TAB,100,144.8735172
BACLOSAL 10MG 50TAB,50,27.18597312
BACLOSAL 25MG 50TAB,50,60.26771364
BACTROBAN 15GR OINT,15,39.61442607
BACTROBAN NASAL 3GR,3,62.55300553
BAMYXIN EYE OINT 3.5GR,3.5,
BEDODEKA 100AMP,100,273.8536491
BELARA 1X21TAB,21,46.89578935
BELARA 3X21TAB,63,128.3643869
BENAZEPRIL-TEVA 10MG 30TAB,30,60.78679972
BENAZEPRIL-TEVA 20MG 30TAB,30,86.25821941
BENAZEPRIL-TEVA 5MG 30TAB,30,37.07658358
BENZACLIN TOPICAL GEL 25G,25,91.6980472
BENZAMYCIN GEL 23.3G,23.3,88.52557493
BENZAMYCIN GEL 46.6G,46.6,164.5456783
BETACAP 0.1% 100ML,100,55.8100156
BETACORTEN CREAM 15G,15,10.28367273
BETACORTEN DILUTED CREAM 15G,15,
BETACORTEN DILUTED CREAM 40G,40,
BETACORTEN G CR 15GR,15,
BETACORTEN G OINT15G,15,
BETACORTEN OINT 15GR,15,10.73677229
BETACORTEN TOPICAL SCALP  APPL SOL 30ML,30,16.85198908
BETAFERON 0.3MG/VIAL 15VIAL+SYR,15,5658.631199
BETAREN 100MG 10 S.R.TAB,10,15.52480136
BETAREN 100MG 20 S.R.TAB,20,31.04960272
BETISTINE 16MG 30TAB,30,21.21522589
BETNESOL 0.50MG 30TAB,30,18.97036424
BETNOVATE C CREAM 15G,15,
BETNOVATE C OINT 15G,15,
BETNOVATE CREAM 15G,15,10.4070768
BETNOVATE N CREAM 15G,15,6.290174408
BETNOVATE N OINT 15G,15,6.290174408
BETNOVATE OINT 15G,15,10.86561356
BETNOVATE TOPICAL SCALP APPL SOL 30ML,30,17.05421295
BETOPTIC S 5ML 0.25%,5,29.576849
BEZAFIBRATE 400MG 30 SR TAB,30,50.18050545
BICIDE CREAM 50ML,50,
BIFONAZOLE CREAM 1% 15GR,15,25.09387714
BIFONAZOLE TEVA CREAM 15GR,15,25.09387714
BIODROXIL 125MG/5ML SUSP 60 ML,60,11.91443857
BIODROXIL 250MG/5ML SUSP 60 ML,60,20.39580966
BIODROXIL 500 MG 12 CAPSULES,12,30.24913967
BIO-HEP-B 10MCG/ML VIAL,1,124.9632847
BIO-HEP-B 2.5MCG/0.5ML VIAL,1,
BIO-TROPIN 12 IU,1,682.3480815
BIO-TROPIN 4 IU,1,
BISOLOL 10MG 30TAB,30,29.89417215
BISOLOL 5MG 30TAB,30,30.99234159
BLASTOVIN 1VIAL 10MG/10ML,1,94.99427802
BLEPHAMIDE LIQUIFILM 5CC,5,
BONDORMIN 0.25MG 10TAB,10,15.22200841
BONEFOS 800MG 30TAB,30,591.5798319
BONSERIN 30MG 20TAB,20,39.22128803
BRAVELLE 75IU 10AMP,10,1032.082923
BREXIN 20MG 20TAB,20,52.35742401
BRICALIN ELIXIR 115ML,115,10.22373699
BRICALIN RESP 15ML,15,
BRICALIN TURBUHALER,200,70.24678837
BRONCHOLATE FRTE NEW FORM. SYR 120ML,120,
BROTIZOLAM-TEVA 0.25MG 10TAB,10,15.22200841
BUDESON 3MG 100CAP,100,557.669064
BUDICORT INH200MCG 100DOSES,100,75.09486238
BUDICORT INH50MCG/D,200,54.08888954
BUDICORT RESP1MG/2ML 10UNITS,10,117.7015669
BUDICORT TURBH100MCG,200,117.4156431
BUDICORT TURBH200MCG 100DOSES,100,88.74739593
BYETTA 10MCG 2.4ML,1,580.5662886
BYETTA 5MCG 1.2ML,1,565.2847987
CABASER 1MG 20TAB,20,414.8284697
CABASER 2MG 20TAB,20,507.9070084
CABOTRIM 0.5MG 2TAB,2,66.36423216
CABOTRIM 0.5MG 8TAB,8,231.9047518
CADEX 1MG 30TAB,30,24.47985835
CADEX 2MG 30CAPL,30,30.31923445
CADEX 4MG 30CAPL,30,40.07760917
CAFERGOT 20TAB,20,20.50616417
CALCILESS 200TAB,200,
CALCIUM 10% 5AMP,5,31.64452332
CAMPTO 100MG/5ML IV SOL FOR INF,1,1384.938262
CAMPTO 40MG/2ML IV SOL FOR INF,1,587.9960119
CAPTOPRIL 12.5MG 90TAB,90,41.91510102
CAPTOPRIL 25MG 90TAB,90,56.57292867
CAPTOPRIL 50MG 90TAB,90,100.2317627
CARDILOC 10MG 30TAB,30,29.99803318
CARDILOC 5MG 30TAB,30,30.99234159
CARDIOXANE 500MG VIAL PWDR FOR INFUS,1,955.2386185
CARDORAL 1MG 30TAB,30,24.77361665
CARDORAL 2MG 30TAB,30,30.68306526
CARDORAL 4MG 30TAB,30,40.55854048
CARDOXIN FRTE 75MG 100TAB,100,29.6442792
CARTEOL LP 1% 30 SINGLE DOSE UNIT (0.2 ML),30,48.87806471
CARTEOL LP 1% 3ML,3,43.22513743
CARTEOL LP 2% 30 SINGLE DOSE UNIT (0.2 ML),30,48.87806471
CARTEOL LP 2% 3ML,3,37.7244647
CARVEDEXXON 12.5MG 30TAB,30,32.33436423
CARVEDEXXON 6.25MG 30TAB,30,33.1379427
CARVEDILOL TEVA 12.5MG 30TAB,30,32.33436423
CARVEDILOL TEVA 6.25MG 30TAB,30,33.1379427
CASODEX 150MG 28TAB,28,1967.233225
CASODEX 50MG 28TAB,28,698.0239467
CATAFLAM 50MG 10TAB,10,51.01465209
CAVERJECT 10MCG V+DS,1,69.04239181
CAVERJECT 20MCG V+DS,1,89.94748518
CEDAX SUSP 60ML,60,
CEFALOR 500MG 10CAP,10,45.38660225
CEFAMEZIN 1000MG 1V.,1,20.08912025
CEFORAL 250MG 10CAPS,10,8.014094937
CEFORAL 500MG 10CAPS,10,18.45952513
CEFORAL 500MG 20 CAPS,1,36.91905026
CEFORAL FRTE SUSP 250,60,15.76159453
CEFORAL SUSP 125MG,60,10.75818453
CEFOVIT 125 SUSP 60ML,60,10.75818453
CEFOVIT 250 SUSP 60ML,60,15.76159453
CEFOVIT 250MG 10CAPS,10,8.014094937
CEFOVIT FORTE 10CAPS,10,18.45952513
CEFURAX 250MG 10TAB,10,43.05123269
CEFURAX 500MG 10TAB,10,62.61184328
CELCOX 100MG 20CAPS,20,59.02329034
CELCOX 200MG 10CAPS,10,58.13805035
CELEBRA 100MG 20CAPS,20,59.73156982
CELEBRA 200MG 10CAPS,10,58.83570695
CELECOXIB TEVA 100MG 20TAB,20,
CELECOXIB TEVA 200MG 10TAB,10,
CELESTONE CHRONODOSE,1,28.15464395
CELLCEPT 250MG 100CAPS,100,748.5248639
CELLCEPT 500MG 50TAB,50,748.2522811
CEMIDIN 200MG 50TAB,50,41.574294
CEMIDIN 400MG 20TAB,20,29.08031486
CEMIDIN 800MG 20TAB,20,55.50926904
CERAZETTE 0.075MG 1X28TAB,28,35.03568486
CERAZETTE 0.075MG 3X28TAB,84,103.1890426
CEROXIM 250MG 10TAB,10,43.05123269
CEROXIM 500MG 10TAB,10,62.61184328
CERTICAN 0.25MG 60 TAB,60,773.6357452
CERTICAN 0.50MG 60 TAB,60,1528.523665
CERTICAN 0.75MG 60 TAB,60,2296.352673
CERUBIDINE 20MG 10xAMP+4ML WATER,10,721.1359455
CERVARIX 0.5ML SYR,1,697.4779034
CETROTIDE 0.25MG 7AMP,7,1426.915407
CETROTIDE 3MG 1AMP,1,1378.596048
CHAMPIX 0.5MG 55TAB,55,445.2368587
CHAMPIX 0.5MGX11TAB+1MGX42TAB,53,462.1626109
CHAMPIX 1MG 28TAB,28,239.4324297
CHAMPIX 1MG 56TAB,56,478.8648595
CHAMPIX START PACK 11x0.5MG 14X1MG,25,236.9441853
CIALIS 10MG 4TAB,4,238.5581975
CIALIS 2.5MG 28TAB,28,479.2266446
CIALIS 20MG 4TAB,4,229.1999473
CIALIS 20MG 8TAB,8,430.895901
CIALIS 5MG 28TAB,28,477.7406898
CIBACEN 20MG 28TAB,28,81.47376351
CICLODERM  CREAM 15GR,15,15.29210988
CICLODERM C 15GR,15,
CICLODERM C 30GR,30,
CICLODERM SHAMPOO 100ML,100,
CICLODERM SPRAY 30ML,30,
CIDALIN 50MG 20TAB,20,
CIDALIN SYRUP 90ML,90,
CILARIL 1MG 28TAB,28,33.91315665
CILARIL 2.5MG 28TAB,28,60.07883394
CILARIL 5MG 28TAB,28,91.12830404
CILARIL PLUS 28TAB,28,99.23997281
CILAZAPRIL 2.5 MG 30 TABLETS,30,64.37017922
CILAZAPRIL 5MG 30TABLETS,30,97.63746862
CILOXAN 0.3% EYE DROPS 5ML,5,27.35782824
CIPRALEX 10MG 28TAB,28,127.6877976
CIPRALEX 10MG 56TAB,56,240.0530595
CIPRALEX 20MG 28TAB,28,214.3227671
CIPRALEX 20MG 56TAB,56,402.9268021
CIPRAMIL 20MG 28TAB,28,47.47033548
CIPRODEX 250MG 10TAB,10,28.58479042
CIPRODEX 500MG 10TAB,10,51.79403764
CIPRODEX 750MG 10TAB,10,70.33577371
CIPROFLOXACIN-TEVA 250MG 10TAB,10,28.58479042
CIPROFLOXACIN-TEVA 500MG 10TAB,10,51.79403764
CIPROGIS 125MG 6TAB,6,
CIPROGIS 250MG 10TAB,10,28.58479042
CIPROGIS 500MG 10TAB,10,51.79403764
CIPROGIS 750MG 10TAB,10,70.33577371
CIPROXIN 250MG/5ML SUSP 100ML,100,193.0329369
CIPROXIN 500MG/5ML SUSP 100ML,100,299.2413528
CIRCADIN 2MG 21TAB,21,99.64123715
CITALOPRAM  20 MG 30 TABLETS,30,50.86107373
CLARINASE REPETABS 14,14,26.13900914
CLARITHROMYCIN 250MG 14TAB,14,56.25861408
CLARITHROMYCIN 500MG 14TAB,14,95.98042044
CLAVAMOX 125 SUSP 100ML,100,30.06401033
CLAVAMOX 250 SUSP 100ML,100,51.67277067
CLAVAMOX 500 30TAB,30,117.246365
CLEXANE 100MG/1ML 10SYRING(10ML),10,474.2706958
CLEXANE 100MG/1ML 2SYRING(2ML),2,108.5777167
CLEXANE 120MG/0.8ML 10 INJ,10,512.408919
CLEXANE 150MG/ML 10 INJ,10,592.3221949
CLEXANE 20MG/0.2ML 2SYRING(0.4ML),2,26.07513112
CLEXANE 40MG/0.4ML 2SYRING(0.8ML),2,51.19861512
CLEXANE 60MG/0.6ML 10SYRING(6ML),10,310.4350506
CLEXANE 60MG/0.6ML 2SYRING(1.2ML),2,71.06981158
CLEXANE 80MG/0.8ML 2SYRING(1.6ML),2,90.31355896
CLONEX 0.5MG 30TAB,30,9.318000169
CLONEX 2MG 30TAB,30,17.16759812
CLONNIRIT 25MCG 30T,30,24.27943221
CLOPIDOGREL 75MG 30TAB,30,293.0622596
CLOPIXOL 10MG 50TAB,50,43.87876141
CLOPIXOL 25MG 50TAB,50,89.22985042
CLOPIXOL 2MG 50TAB,50,13.24566311
CLOPIXOL ACUPHASE 100MG 2ML,1,97.8217965
CLOPIXOL ACUPHASE 50MG 1ML,1,47.92443397
CLOPIXOL DEPOT 200MG,1,43.70542014
CLOPIXOL DEPOT 500MG,1,62.73251578
CLOPIXOL DROPS 20ML,20,51.4112377
CLOTRISONE CREAM 15GR,15,30.62216388
CODABROL 10TAB,10,
CODABROL SYRUP 115ML,115,
COD-ACAMOL FORTE 10TAB,10,
COD-GUAIACOL SYRUP 100ML,100,
CODICAL 20MG 10TAB,10,
CO-DIOVAN 160/12.5MG FCT 28TAB,28,151.516705
CO-DIOVAN 160/25MG FCT 28TAB,28,157.8681349
CO-DIOVAN 80/12.5MG 28TAB,28,126.1820157
CODIVIS 10 SR CAP,10,
CODIVIS SYRUP 60ML,60,
COLCHICINE 0.5MG 30TAB,30,
COLESTID 5GX50PACK,50,149.8694526
COLIRACIN INJ.,1,13.06366394
COLOTAL 135MG 50TAB,50,50.21992517
COMAGIS CREAM 15GR,15,
COMAGIS CREAM 7GR,7,
COMBANTRIN SUSP 15ML,15,23.67378886
COMBIGAN EYE DROPS 5 ML,5,91.51285324
COMBIVIR 60TAB,60,2537.160175
COMTAN 200MG 30 F.C. TAB,30,164.2500459
CONCERTA 18MG XR 30TAB,30,245.7054065
CONCERTA 27MG XR 30TAB,30,
CONCERTA 36MG XR 30TAB,30,316.1451648
CONCERTA 54MG XR 30TAB,30,408.9798879
CONCOR 10MG 30TAB,30,30.25290221
CONCOR 5MG 30TAB,30,31.36424969
CONDYLOX 0.5% 3.5ML,3.5,115.6181676
CONTROLOC 20MG 30TAB,30,117.8936446
CONTROLOC 40MG 14TAB,14,108.3502541
CONTROLOC I.V.  40MG/VIAL,1,47.65818679
CONVERTIN 20MG 30TAB,30,39.64379671
COPAXONE 20MG/DOSE 28 PREFILLED SYRINGE,28,5029.958956
COPEGUS 200MG 168TAB,168,3958.465801
CORDIL 10MG 50TAB,50,28.28493839
CORDIL 20MG 50TAB,50,33.95538674
CORDIL 40MG SR 60TAB,60,41.38553655
CORDIL 5MG 40SUBLING TAB,40,7.268094561
CORTIFOAM AEROSOL 15G,15,
CORTISONE ACETATE 50TAB,50,86.44781917
COSOPT EYE DRPOS 5ML,5,98.93734324
COUMADIN 1MG 30TAB,30,7.042662605
COUMADIN 2.5MG 30TAB,30,
COUMADIN 2MG 30TAB,30,14.64138206
COUMADIN 5MG 30TAB,30,22.58778301
CREON 300MG 100CAPS,100,215.8112374
CRESTOR 10MG 28TAB,28,140.792356
CRESTOR 20MG 28TAB,28,214.5062708
CRESTOR 40MG 28TAB,28,274.6538921
CRIXIVAN 200MG 360CAPS,360,1723.334371
CRIXIVAN 400MG 180CAPS,180,1723.360904
CRONASE NASAL SPRAY,10,21.80662099
CURATANE 10MG 30CAPS,30,82.58398192
CURATANE 20MG 30CAP,30,147.5955544
CURATANE 40 MG 30 CAPS,30,240.2297368
CYMBALTA 30MG 28CAPS,28,185.1641462
CYMBALTA 60MG 28CAPS,28,232.8479732
CYMEVENE 500MG 5VIAL,5,1132.139212
CYSTADANE 180GR PWDR/ORAL SOL,180,
CYTOTEC 200MCG 28TAB,28,51.40955215
DAIVOBET OINT 30GR,30,139.8268387
DAIVOBET OINT 60GR,60,262.8744567
DAIVONEX CREAM 30GR,30,68.26967662
DAIVONEX SCALP SOL 30ML,30,76.29398283
DAIVONEX SCALP SOL 60ML,60,141.810377
DAKTACORT CREAM 15GR,15,11.91951639
DAKTARIN ORAL GEL40G,40,28.91428243
DALACIN C 150MG 16CAPS,16,50.39884505
DALACIN C 300MG 16CAPS,16,49.5090184
DALACIN VAG CR2% 40G,40,95.70868595
DALACIN VAGINAL 100MG 3 OVULES,3,
DALAGIS T LOTION 25ML,25,36.97474547
DALAGIS T SOLUTION 25ML,25,22.98174235
DANALONE SYRUP 60ML,60,
DANOL 200MG 60CAPS,60,299.0529727
DECAPEPTYL 0.1MG 7AMP,7,230.6017264
DECAPEPTYL CR 3.75,1,796.2130266
DECAPEPTYL DEPOT 11.25MG VIAL,1,2007.862593
DECAPEPTYL DEPOT 3.75MG/2ML VIAL+SOLV,1,758.7102259
DEKINET 2MG 30TAB,30,11.10411435
DEPALEPT 200MG 40TAB,40,25.57933171
DEPALEPT 500MG 40TAB,40,78.7639227
DEPALEPT CHRONO 500MG 30 SR TAB,30,47.37300422
DEPALEPT ORAL SOL,50,37.08796574
DEPALEPT SYR 110ML,110,22.17637702
DEPO MEDROL 40MG/ML 1ML,1,17.73679375
DEPO MEDROL 40MG/ML 2ML,1,36.20709132
DEPO MEDROL 40MG/ML 5ML,1,
DEPO MEDROL+LIDOCAIN 1CC,1,29.57539549
DEPO MEDROL+LIDOCAIN 2CC,1,57.24343875
DEPONIT NT 10 10PATCHES,10,45.14897058
DEPONIT NT 5 10PATCHES,10,35.35820059
DEPO-PROVERA 150MG1ML SOL FOR INJ,1,37.56991667
DEPO-PROVERA 3.3MLx150MG/ML,1,48.82806628
DEPREXAN 25MG 30TAB,30,21.728684
DERALIN 10MG 30TAB,30,7.128216626
DERALIN 40MG 30TAB,30,10.77752275
DERMACOMBIN CREAM 5G,5,
DERMACOMBIN CREAM15G,15,
DERMACOMBIN OINT 15G,15,17.75068827
DERMACOMBIN OINT 5G,5,5.916896091
DERMALAR CREAM 14GR,14,12.67962325
DERMOVATE CREAM 25GR,25,20.76062651
DERMOVATE OINT 25GR,25,20.18780255
DERMOVATE SCALP APPL SOL 25ML,25,22.59764745
DESFERAL 500MG 10 VIALS,10,306.8931805
DESOREN EAR DRPS 5ML,5,
DETHAMYCIN 10ML,10,38.29317841
DETRUSITOL 1MG 56TAB,56,229.8615114
DETRUSITOL 2MG 28TAB,28,126.2527368
DETRUSITOL 2MG 56TAB,56,237.3551453
DETRUSITOL SR 2MG 28CAPS,28,
DETRUSITOL SR 4MG 28CAPS,28,241.2237986
DEXACORT FORTE 3AMP,3,
DEXAMETHASONE 0.5MG 30T,30,17.07076663
DEXAMETHASONE 2MG 50T,50,75.52667808
DEXAMYCIN DROPS 5ML,5,
DEXEFRIN DROPS 5CC,5,
DEXIMUNE 100MG 50CAPSULES,50,881.2653557
DEXIMUNE 25MG 50CAPSULES,50,233.1070704
DEXIMUNE 50MG 50CAPS,50,458.8580642
DEX-OTIC DROPS 5ML,5,
DIABINESE 250MG 30T,30,10.69024766
DIABITEX 250MG 90TAB,90,31.6904575
DIANE 21TAB,21,24.27283774
DIATRIM 50MG 30CAPS,30,80.11258113
DIBENYLINE 10MG 30CAPS,30,136.5028839
DIFLUCAN SUSP 50MG/5ML 35ML,35,115.3470825
DIFRIN 0.10% EYE DROPS 10ML,10,76.30843786
DIGOXIN 0.25MG 40TAB,40,12.63611239
DILANTIN SUSP 237ML,237,60.09831827
DILATAM 120MG 30 SRTAB,30,53.53592162
DILATAM 240MG CD 30SRTAB,30,130.262273
DILATAM 30MG 30TAB,30,8.207388865
DILATAM 60MG 30TAB,30,17.78656752
DIMITONE 12.5MG 30TAB,30,32.33436423
DIMITONE 6.25MG 30TAB,30,33.1379427
DIOVAN 160MG 28 FC TABS,28,147.2610843
DIOVAN 40MG 28 FC TABS,28,110.6750527
DIOVAN 80MG 28 FC TABS,28,122.5240386
DIPENTUM 250MG100CAP,100,210.8858452
DIPROGENTA 15GR OINT,15,36.78253326
