Medication_Name,Package_Size,Max_Consumer_Price
AERIUS SYRUP 0.5MG/ML 120ML,120,13.03692
AEROVENT SOL 20ML,20,24.325035
AFINITOR 10MG 30TABLETS,30,14444.96165
AFINITOR 2.5MG 30TABLETS,30,5922.885964
AFINITOR 5MG 30TABLETS,30,10565.78662
AFLUMYCIN CREAM 20GR,20,
AGGRASTAT 0.05MG/ML BAG 250ML,250,690.036375
AGIOLAX GRANULES 200GR,200,52.09992
AGISERC 16MG 30TAB,30,13.33695
AGISPOR ONYCHOSET OINT 10GR (WITH WATER PROOF PLASTERS),10,106.1396555
AGISPOR SHAMPO 100ML,100,
AGISTEN 3 VCR 20GR 2%,20,20.951136
AGISTEN LOZENGES 10 MG 70 TABLETS,70,
AGNUCASTON  2*15 TABS   4 MG,30,29.251692
AHISTON 2MG 20TAB,20,
AKNE-MYCIN PLUS SOL 25ML,25,50.39383409
AKNE-MYCIN SOL 25ML,25,15.624713
AKYNZEO 1 PACKS,1,304.0537361
ALBIOMIN  20%  1VIAL/50ML,50,211.3872738
ALBUNORM 20% 100ML,100,397.4080747
ALBUNORM 20% 50ML,50,211.3872738
ALBUNORM 5% VIAL 100ML,100,72.40133162
ALBUNORM 5% VIAL 250ML,250,168.2187073
ALCON AZOPT 1% 5ML,5,36.157725
ALDACTONE 25MG 20T,20,9.7955
ALDARA 5% CREAM 12SACH,12,227.44575
ALDURAZYME 500U/5ML 1VIAL(5ML),1,2676.558845
ALECENSA 150MG 224 CAPS,224,23840.87855
ALECENSA 150MG 240 CAPS,240,25543.79845
ALENDRONATE TEVA 10MG 30TAB,30,64.032491
ALENDRONATE TEVA 70MG 4TAB,4,37.736787
ALFU-KAL XL 10MG 30TAB,30,65.2436635
ALFUZOSIN ER TEVA 10MG 30 XR TAB,30,65.2436635
ALIMTA 100MG/VIAL VIAL 10ML,1,910.75801
ALIMTA 500MG/VIAL VIAL 50ML,1,4180.49599
ALKERAN  2MG 25 TABS,25,184.1090625
ALKERAN INJ 50MG/10ML,1,275.9466938
ALLORIL 100MG 50TAB,50,11.645
ALLORIL 300MG 30TAB,30,15.36866
ALPHA D3 0.25MCG 30CAP,30,18.9608
ALPHA D3 1MCG 30CAP,30,49.48803571
ALPHAGAN P 0.15% 5ML,5,
ALPRALID 0.25MG 30TAB,30,9.0831
ALPRALID 0.50MG 30TAB,30,13.29585
ALPRALID 1MG 30TAB,30,20.145713
AMARYL 1MG 30TAB,30,10.87917
AMARYL 2MG 30TAB,30,13.46436
AMARYL 3MG 30TAB,30,22.06248
AMARYL 4MG 30TAB,30,23.462757
AMBIEN CR 12.5MG 28TAB,28,
AMBIEN CR 6.25MG 28TAB,28,
AMBISOME 50MG/VIAL 10VIALS,10,5546.27403
AMELUZ 78MG/G GEL 2G,2,824.7202977
AMIKAN 500MG/2ML 1X2ML,1,19.725397
AMINOPHYLLINE S.A.L.F 240 MG/10 ML 5 AMP,5,14.56803063
AMIODACORE 200MG 30TAB,30,23.79142
AMIODACORE INJECTION 150MG/3ML 6 AMP,6,22.2899
"AMLODIPINE TEVA 10 MG 	30 TABLETS",30,16.572479
AMLODIPINE TEVA 10MG 20TAB,20,13.015
AMLODIPINE TEVA 5 MG 30 TABLETS,30,12.31356
AMLODIPINE TEVA 5MG 20TAB,20,8.20904
AMLOW 10 MG 30 TAB,30,16.572479
AMLOW 10MG 20TAB,20,13.015
AMLOW 5 MG 30 TAB,30,12.31356
AMLOW 5MG 20TAB,20,8.20904
AMOXICLAV TEVA 875MG 14TAB,14,33.298672
AMPISULVENIR  1.5G  10VIAL  20ML,10,255.4234364
AMPISULVENIR 3G 10VIAL 20ML,10,309.2123749
AMRIXAL 15MG 20 E.R.CAPS,20,
AMRIXAL 30MG 20 E.R.CAPS,20,
ANAFRANIL 25MG 30TAB,30,13.07391
ANAFRANIL SR 75MG 20TAB,20,22.90777
ANAGRID 0.5MG 60CAPS,60,1167.106115
ANASTROZOLE 1MG 30TAB,30,151.890375
ANASTROZOLE INOVAMED 1MG 30TAB,30,151.890375
ANDROCUR 10MG 15TAB,15,26.315919
ANDROCUR 50MG 50TAB,50,118.4168608
ANDROGEL 50MG 30SACHX5G,30,216.674125
ANGELIQ 1X28TAB,28,70.719831
ANGIOMAX 250MG/1VIAL,1,1046.946005
ANORO ELLIPTA 55/22 MCG 30 DOSES,30,203.0741514
APIDRA OPTISET/SOLOSTAR PREFILLED PEN 5X3ML,15,166.1075355
APIDRA VIAL 1X10ML,10,96.8113775
APO GO PEN 10MG/ML 5X3ML,5,538.0587025
APO-GO 10MG/ML 5AMPX2ML,5,234.902
AQUIMOD CREAM 5 % 12SACHET (0.25G),12,227.44575
ARANESP 100MCG 4 PREFILLED SYR 0.5ML,4,2889.17244
ARANESP 100MCG PREFILLED PEN 1X0.5ML,1,766.6890032
ARANESP 150MCG 4 PREFILLED SYR 0.3ML,4,4394.674752
ARANESP 150MCG PREFILLED PEN 1X0.3ML,1,1165.497716
ARANESP 20MCG 4 PREFILLED SYR 0.5ML,4,623.342952
ARANESP 300MCG PREFILLED PEN 1X0.6ML,1,2163.472714
ARANESP 30MCG 4 PREFILLED SYR 0.3ML,4,942.669882
ARANESP 40MCG 4 PREFILLED SYR 0.4ML,4,1234.550034
ARANESP 40MCG PREFILLED PEN 1X0.4ML,1,306.6693126
ARANESP 500MCG PREFILLED PEN 1X1ML,1,3641.055822
ARANESP 50MCG 4 PREFILLED SYR 0.5ML,4,1563.503598
ARANESP 60MCG 4 PREFILLED SYR 0.3ML,4,1874.314692
ARANESP 60MCG PREFILLED PEN 1X0.3ML,1,459.9979868
ARANESP 80MCG 4 PREFILLED SYR 0.4ML,4,2336.29902
ARAVA 10MG 30TAB,30,120.02175
ARAVA 20MG 30TAB,30,120.7845
ARCALYST 80MG/ML 4 VIALS,4,
ARCO-TEVA 120 MG 7 TABS,7,30.7988604
ARCO-TEVA 30MG 28TABS,28,42.9098796
ARCO-TEVA 60MG 14TABS,14,27.73072838
ARCO-TEVA 90MG 14TABS,14,38.27687241
ARCOXIA 120MG 7TAB,7,30.7988604
ARCOXIA 30MG 28TAB,28,42.9098796
ARCOXIA 60 MG  14 TABLETS,14,27.73072838
ARCOXIA 90 MG 14TAB,14,38.27687241
AREDIA VIAL 90MG PWDR 10ML SOLV,1,502.6407304
ARICEPT 10MG 28TAB,28,115.8463295
ARIMIDEX 1MG 28TAB,28,141.764375
ARIPLY 10MG 28TAB,28,219.643
ARIPLY 15MG 28TAB,28,229.335125
ARIPLY 30MG 28TAB,28,326.03994
ARIPLY 5MG 28TAB,28,208.285875
ARIXTRA 2.5MG/0.5ML 10 PREFIL SYR,10,229.14333
ARIXTRA 7.5MG/0.6ML 10 PREFIL.SYRINGE,10,644.764095
ARMONIA 0.5MG 30 CAPS,30,113.5089885
AROMASIN 25MG 30TAB,30,255.200835
ARZERRA 1000MG/50ML 1X50ML VIAL,1,10528.78815
ARZERRA 100MG/5ML 3X5ML VIALS,3,3184.238327
ASACOL 400MG 100TAB,100,159.259865
ASACOL 800MG 60TAB,60,174.774677
ASENTA 10MG 28TAB,28,115.8463295
ASENTA 5MG 28TAB,28,102.2647885
ASSIVAL 10MG 30TAB,30,13.55889
ASSIVAL 10MG/2ML 5AMP,5,13.664106
ASSIVAL 2MG 30TAB,30,8.0008
ASSIVAL 5MG 30TAB,30,12.741
ATACAND 16MG 28TAB,28,28.413115
ATACAND 8MG 28TAB,28,20.356556
ATACAND PLUS 28TAB,28,29.947104
ATOMIC 25mg 28 tab,28,315.8135231
ATOMIC 40mg 28 tab,28,322.7912808
ATOMIC 60MG 28 TAB,28,322.7282308
ATORVASTATIN TEVA 80MG 30TAB,30,55.801091
ATOSIBAN 7.5MG/ML 0.9ML(6.75MG),1,101.900228
ATOSIBAN 7.5MG/ML 5ML (37.5MG),5,319.6891238
ATOZET10 MG/10 MG 30 TAB,30,161.8129848
ATOZET10 MG/20 MG 30 TAB,30,217.4708938
ATOZET10 MG/40 MG 30TAB,30,203.3715116
ATOZET10 MG/80 MG 30 TAB,30,213.688125
ATRIANCE 5MG/ML INJ 6X50ML VIALS,6,7552.344203
ATRIPLA 30TAB,30,1928.175533
ATROPINE SULPHATE S.A.L.F. 1 MG/ML 5 amp,5,10.71898275
ATROSPAN DRPS 1%10CC,10,32.931512
ATROVENT INHALER 20MCG 200DOSES,200,24.43806
ATTENT 10MG 100TAB,100,
ATTENT 20MG 100TAB,100,
ATTENT 30MG 100TAB,100,
ATZIRUT X  5MG 30TAB,30,25.315545
AUBAGIO 14MG 28TAB,28,3887.353008
AUGMENTIN 1.2G 10VIALS,10,118.99475
AUGMENTIN 250MG 100ML,100,17.773558
AUGMENTIN 250MG 20TAB,20,23.1667
AUGMENTIN 400MG SUSP 35ML,35,12.193685
AUGMENTIN 400MG SUSP 70ML,70,21.127592
AUGMENTIN 500MG 10VIALS,10,73.20680325
AUGMENTIN 500MG 20TAB,20,28.104591
"AUGMENTIN B.I.D ""875""MG 14TAB",14,33.298672
AUGMENTIN ES 600MG-42.9MG/5ML 100ML,100,
AVAMYS 27.5MCG/DOSE 120DOSES,120,39.017052
AVASTIN 100MG 25MG/ML VIAL 4ML,1,1281.823351
AVASTIN 400MG 25MG/ML VIAL 16ML,1,4565.639477
AVODART 0.5MG 30CAPS,30,113.5089885
AVONEX SOLUTION FOR INJECTION 30MCG/0.5ML 4PEN,4,3020.298738
AZARGA 5ML,5,60.45741828
AZENIL 200MG 15ML,15,20.346281
AZENIL 200MG 22.5ML,22.5,30.51949
AZENIL 250MG 6CAPSULES,6,24.629038
AZILECT 1MG 30TAB,30,249.6281625
AZITHROMYCIN INOVAMED 250 MG 6 CAPS,6,28.375577
AZITHROMYCIN TEVA 200MG/5ML 15ML,15,20.346281
AZITHROMYCIN TEVA 200MG/5ML 22.5ML,22.5,30.51949
AZITHROVENIR  500MG/VIAL  5ML,1,
BACLOFEN SINTETICA 2 MG/ ML,1,215.5919063
BACLOSAL 10MG 50TAB,50,21.338161
BACLOSAL 25MG 50TAB,50,36.308288
BACTROBAN 15GR OINT,15,25.201698
BACTROBAN NASAL 3GR,3,29.8971675
BAMYXIN EYE OINT 3.5GR,3.5,
BASAGLAR 100 U/ML 5X3ML KWIK PEN,15,226.0205
BASAGLAR CART 5X3ML,15,237.602625
BAVENCIO 20MG/ML SOL FOR INJ 1 VIAL 10 ML,1,4196.629698
BEDODEKA 1MG/ML 100AMPX1ML,100,291.216935
BEKUNIS 45 DRAGEES,45,48.430322
BELARA 1X21TAB,21,34.29105621
BELARA 3X21TAB,63,100.995921
BELVIQ  10 MG 60TAB,60,
BEMFOLA 600 IU/ML 1 PREFILLED PEN 0.125 ML(75IU),1,130.347375
BEMFOLA 600 IU/ML 1 PREFILLED PEN 0.25 ML(150IU),1,238.86225
BEMFOLA 600 IU/ML 1 PREFILLED PEN 0.375 ML(225IU),1,343.1517
BEMFOLA 600 IU/ML 1 PREFILLED PEN 0.75 ML(450IU),1,686.6929125
BEMFOLA 600IU/ML 1 PREFILLED PEN 0.5ML(300IU),1,462.290825
BENEFIX 1000IU/VIAL I.V 1 VIAL,1,2560.261
BENEFIX 2000IU/VIAL I.V 1 VIAL,1,5381.464
BENEFIX 500 IU/VIAL I.V 1 VIAL,1,1372.729
BENLYSTA 1X120MG POWD FOR CONCENTRATE FOR INF VIAL 5ML,1,663.6279218
BENLYSTA 1X400MG PWD FOR CONCENTRATE FOR INF VIAL 20ML,1,2068.436893
BENZAMYCIN GEL 23.3G,23.3,
BERINERT 500U/VIAL POWDER FOR SOL FOR INJ/INF,1,2388.517983
BESPONSA 1 VIAL,1,44340.71108
BETACAP 0.1% 100ML,100,44.45513
BETACORTEN CREAM 15G,15,7.535
BETACORTEN G CR 15GR,15,46.500677
BETACORTEN G OINT15G,15,46.500677
BETACORTEN OINT 15GR,15,7.1651
BETACORTEN TOPICAL SCALP  APPL SOL 30ML,30,13.36983
BETAFERON 0.3MG/VIAL 15VIAL+SYR,15,2897.70129
BETAHISTINE TEVA 16MG 30TAB,30,13.33695
BETAREN 100MG 10 S.R.TAB,10,9.83112
BETAREN 100MG 20 S.R.TAB,20,17.232819
BETISTINE 16MG 30TAB,30,13.33695
BETMIGA 25MG 30 P.R.TAB,30,184.0548095
BETMIGA 50MG 30  P.R.TAB,30,162.93825
BETNESOL 0.50MG 30TAB,30,12.604
BETNOVATE CREAM 15G,15,7.535
BETNOVATE OINT 15G,15,7.1651
BETNOVATE TOPICAL SCALP APPL SOL 30ML,30,13.36983
BEXSERO 1X0.5ML SYRINGE,1,379.2088911
BEZAFIBRATE 400MG 30 SR TAB,30,31.185447
BICALUTAMIDE INOVAMED 150 MG 28 F.C.TAB,28,396.41633
BICALUTAMIDE INOVAMED 50 MG 28 F.C.TAB,28,176.126625
BICALUTAMIDE TEVA 150MG 30TAB,30,424.731715
BICALUTAMIDE TEVA 50MG 30TAB,30,188.707125
BILAXTEN 20MG 30TAB,30,48.1989627
BIMATOPROST S.K. 0.3 MG/1 ML OPHT SOL 3ML,3,62.9571366
BINOCRIT 10000 I.U/0.1 ML 6 SYRINGE PREFILLED,6,2004.289973
BINOCRIT 20000 I.U/0.5 ML 1 SYRINGE PREFILLED,1,601.0203725
BINOCRIT 3000 IU/0.3ML 6 SYRINGE PREFILLED,6,601.2882725
BINOCRIT 30000 I.U/0.75 ML 1 SYRINGE PREFILLED,1,827.6202975
BINOCRIT 4000 IU/0.4ML 6 SYRINGE PREFILLED,6,790.4985225
BINOCRIT 40000 I.U/1 ML 1 SYRINGE PREFILLED,1,1100.98158
BINOCRIT 5000 IU/0.5ML 6 SYRINGE PREFILLED,6,985.7992675
BINOCRIT 6000 IU/0.6ML 6 SYRINGE PREFILLED,6,1181.037855
BINOCRIT 8000 I.U/0.8 ML 6 SYRINGE PREFILLED,6,1571.59023
BINOSTO 70MG 4 TAB EFF,4,54.2407565
BISOPROLOL INOVAMED 10 MG 30 F.C.TAB,30,16.939639
BISOPROLOL INOVAMED 2.5 MG 30 F.C.TAB,30,15.092194
BISOPROLOL INOVAMED 5 MG 30 F.C.TAB,30,12.878
BLASTOVIN 1VIAL 10MG/10ML,1,52.7650225
BLEOMYCIN PFI 15000 IU/VIAL 10 VIALS,10,954.7945425
BLINCYTO 35 MCG/1VIAL,1,11053.15473
BONDORMIN 0.25MG 10TAB,10,13.152
BONDORMIN 0.25MG 20TAB,20,23.485499
BONEFOS 800MG 30TAB,30,340.804755
BONSERIN 30MG 20TAB,20,16.962381
BOOSTRIX POLIO (IPV) SYR. PREFILLED 0.5ML,1,123.3089141
BOOSTRIX SUSP FOR INJ PREFIL SYR 0.5ML,1,101.2450499
BORTEZOMIB INJECTION 3.5 MG,1,4422.21791
BORTEZOMIB INOVAMED 10 ML,1,4422.21791
BORTEZOMIB S.K. 3.5 MG,1,4422.21791
BOSULIF 100MG 28 F.C.TAB,28,2933.694336
BOSULIF 500MG 28 F.C.TAB,28,14429.72703
BOTOX 100 1VIAL,1,827.6668056
BOTOX 200 U/VIAL,1,1565.704312
BOTOX 50 UNITS VIAL 5ML,1,442.4825014
BRAMITOB 300MG/4ML 56AMP (4ML),56,6129.816822
BREAKYL 1200 MCG 28 SACHETS (BUCCAL FILM),28,804.7430475
BREAKYL 200 MCG 10 SACHETS (BUCCAL FILM),10,274.0768481
BREAKYL 200 MCG 28 SACHETS (BUCCAL FILM),28,767.4151747
BREAKYL 400 MCG 28 SACHETS (BUCCAL FILM),28,802.4630775
BREAKYL 600 MCG 28 SACHETS (BUCCAL FILM),28,804.7430475
BREAKYL 800 MCG 28 SACHETS (BUCCAL FILM),28,804.7430475
BREXIN 20MG 10 SACHETS WATER SOLUBLE POWDER,10,
BREXIN 20MG 20 SACHETS WATER SOLUBLE POWDER,20,
BREXIN 20MG 20TAB,20,27.1534
BRICALIN RESP 15ML,15,
BRICALIN TURBUHALER 200DOSES,200,46.788925
BRIDION 10X2ML VIALS,10,3397.327564
BRILINTA 60 MG 56 TAB,56,241.739001
BRILINTA 90MG 168 TAB,168,869.5806014
BRILINTA 90MG 56TAB,56,289.8602005
BRINTELLIX 10MG 28 F.C.TAB,28,130.8987301
BRINTELLIX 15MG 28F.C.TAB,28,159.9577826
BRINTELLIX 20MG 28 F.C.TAB,28,191.57355
BRINTELLIX 5MG 28 F.C.TAB,28,71.54317689
BRONCHOLATE FRTE NEW FORM. SYR 120ML,120,
BROTIZOLAM TEVA 0.25 MG 20TAB,20,23.485499
BROTIZOLAM-TEVA 0.25MG 10TAB,10,13.152
BUCCOLAM 10 MG SYRINGE PREFILLED 4X2ML,4,386.5835684
BUCCOLAM 2.5 MG SYRINGE PREFILLED 4X0.5ML,4,386.5835684
BUCCOLAM 5 MG SYRINGE PREFILLED 4X1ML,4,386.5835684
BUCCOLAM 7.5 MG SYRINGE PREFILLED 4X1.5ML,4,386.5835684
BUDESON 3MG 100CAPS,100,319.09005
BUDESON 9MG GRANULES 30 SACHETS,30,322.9323459
BUDESONIDE STERINEBS TEVA 0.5MG/2ML 20UNITS,20,74.820467
BUDESONIDE STERINEBS TEVA 1MG/2ML 20UNITS,20,114.4324655
BUDICORT RESP1MG/2ML 20UNITS,20,114.4324655
BUDICORT RESPULES 0.5MG/2ML 20UNITS,20,74.820467
BUDICORT TURBUHALER 100MCG/DOSE 200 DOSES,200,54.13356
BUDICORT TURBUHALER 200MCG/DOSE 100DOSES,100,57.71747808
BUSULFEX 60MG/10ML 1VIAL/10ML,1,1103.856218
BUTRANS  15MG 2PATCHES,2,100.0438196
BUTRANS  20MG 2PATCHES,2,101.2569128
BUTRANS 10MG 2PATCHES,2,64.9403391
BUTRANS 5MG 2PATCHES,2,42.7804146
BYDUREON 2 MG 4 PREFILLED PENS,4,391.2907259
BYETTA 10MCG 2.4ML,1,410.9885959
BYETTA 5MCG 1.2ML,1,339.0597902
CABOTRIM 0.5MG 2TAB,2,45.089714
CABOTRIM 0.5MG 8TAB,8,164.56125
CADEX 1MG 30TAB,30,24.320788
CADEX 2MG 30CAPL,30,15.308791
CADEX 4MG 30CAPL,30,23.838411
CAELYX 2MG/ML VIAL 10ML,1,1695.354965
CALCILESS 200TAB,200,
CAMPTO 100MG/5ML IV SOL FOR INF,1,411.38536
CAMPTO 300MG IV SOL FOR INF,1,1207.487575
CAMPTO 40MG/2ML IV SOL FOR INF,1,176.826875
CANCIDAS 50MG/VIAL,1,1222.004575
CANCIDAS 70MG/VIAL,1,1570.974201
"CANDESARTAN PLUS TEVA TABLETS 16MG/12.5MG, 30TAB",30,32.086222
CANDOR 16MG 28TAB,28,28.413115
CANDOR 8MG 28TAB,28,20.356556
CANDOR PLUS 16MG/12.5MG 28TAB,28,29.947104
CAPECITABINE INOVAMED 500 MG 120 F.C.TAB,120,716.3489725
CAPECITABINE TARO 500MG 120TABS,120,716.3489725
CAPECITABINE TEVA 150MG 60TAB,60,119.479125
CAPECITABINE TEVA 500MG 12X10TAB,120,716.3489725
CAPRELSA 100 MG 30TAB,30,7631.275989
CARBAGLU 200MG 5 DISP.TAB,5,1689.937415
CARBAGLU 200MG 60 DISP.TAB,60,18984.82884
CARBOPLATIN 150MG/15ML VIAL,1,135.035
CARBOPLATIN 450MG/45ML VIAL,1,348.662215
CARDILOC 1.25MG 30 F.C.TAB,30,18.284431
CARDILOC 10MG 30TAB,30,16.939639
CARDILOC 2.5MG 30TAB,30,15.092194
CARDILOC 5MG 30TAB,30,12.878
CARDIOLITE 1MG/VIAL 5VIAL,5,7420.614021
CARDIOXANE 500MG VIAL PWDR FOR INFUS,1,505.6339312
CARDOXIN FORTE 75MG 100TAB,100,25.585846
CARNITINE 30% 20ML,20,38.36
CARVEDEXXON 12.5MG 30TAB,30,15.462505
CARVEDEXXON 6.25MG 30TAB,30,14.25348
CARVEDILOL TEVA 6.25MG 30TAB,30,14.25348
CASODEX 150MG 28TAB,28,396.41633
CASODEX 50MG 28TAB,28,176.126625
CATAFLAM 50MG 10TAB,10,11.9208495
CAVERJECT 10MCG V+DS,1,48.22332014
CAVERJECT 20MCG V+DS,1,54.0323622
CAYSTON  75MG/VIAL 84 VIALS,84,10059.12417
CEFAZOL 1g 10 VIALS,10,87.3492496
CEFAZOLIN -VIT 1 vial,1,8.89728416
CEFORAL FRTE SUSP 250,60,16.563985
CEFOVIT 125 SUSP 60ML,60,11.3025
CEFOVIT 250 SUSP 60ML,60,16.563985
CEFOVIT 250MG 10CAPS,10,6.94727
CEFOVIT FORTE 10CAPS,10,12.74785
CEFTAZIDIME TEVA 1GR/VIAL,1,31.49904
CEFTAZIDIME TEVA 2GR/VIAL,1,61.7735635
CEFTAZIDINE PANPHARMA 1G 10VIAL,10,270.156
CEFTAZIDINE PANPHARMA 2G 10VIALS,10,539.6775
CEFTAZIDINE-VIT 1GR/VIAL   10VIALS,10,270.156
CEFTRIAXONE S.K. POWDER FOR SOL FOR INJ 1GR,1,24.390932
CEFTRIAXONE-VIT  1GR/VIAL  10ML,1,24.390932
CEFURAX 250MG 10TAB,10,19.431258
CEFURAX 500MG 10TAB,10,36.379528
CELCOX 100MG 20CAPS,20,15.482507
CELCOX 200MG 10CAPS,10,20.998127
CELESTONE CHRONODOSE 1ML AMP,1,14.87625857
CELLCEPT 250MG 100CAPS,100,272.3728725
CELLCEPT 500MG 50TAB,50,272.2020275
CELLUSPAN EYE DROPS 10ML,10,
CELSENTRI 150MG 60TAB,60,2949.41196
CELSENTRI 300MG 60TAB,60,2949.41196
CERAZETTE 0.075MG 1X28TAB,28,18.543635
CERAZETTE 0.075MG 3X28TAB,84,54.6157425
CERDELGA 84.4 MG 56 CAPS,56,92203.7276
CERDELGA 84.4MG 14 CAPS,14,23050.9319
CEREBONIN 120 MG 30F.C.TAB,30,102.415563
CEREZYME 400 UNITS POWDER FOR SOL FOR INF,1,6024.57042
CERNEVIT 1VIAL POWDER FOR INJ,1,32.46047175
CERTICAN 0.25MG 60 TAB,60,528.3948971
CERTICAN 0.50MG 60 TAB,60,951.7405817
CERTICAN 0.75MG 60 TAB,60,1421.435154
CETROTIDE 0.25MG 7AMP,7,1195.112123
CHAMPIX 0.5MG 55TAB,55,290.635764
CHAMPIX 0.5MGX11TAB+1MGX42TAB,53,330.4788124
CHAMPIX 1MG 56TAB,56,295.5013843
CHAMPIX COMBO (1STARTER PACK+2PACKS 1MGX56),165,1028.849133
CHAMPIX START PACK (11x0.5MG 42X1MG 2X56X1MG),165,1028.849133
CHAMPIX START PACK 11x0.5MG 14X1MG,25,165.8364173
CHENODEOXYCHOLIC ACID LEADIANT 250mg 100 caps,100,88627.22676
CHLORPHENICOL SKIN OINT 3% 10GR,10,
CHOLBAM 250MG 90CAPS,90,117445.8424
CHOLBAM 50MG 90CAPS,90,29234.78811
CIALIS 10MG 4TAB,4,245.338355
CIALIS 2.5MG 28TAB,28,424.8107925
CIALIS 20MG 4TAB,4,200.958875
CIALIS 20MG 8TAB,8,377.802685
CIALIS 5MG 28TAB,28,429.396935
CICLODERM  CREAM 15GR,15,10.6312
CICLODERM C 15GR,15,
CICLODERM C 30GR,30,
CICLODERM SPRAY 30ML,30,
CILARIL 1MG 28TAB,28,15.092194
CILARIL 2.5MG 28TAB,28,21.65148
CILARIL 5MG 28TAB,28,54.733161
CILARIL PLUS 28TAB,28,72.402426
CILAZAPRIL 2.5 MG 30 TABLETS,30,23.198073
CILAZAPRIL 5MG 30TABLETS,30,58.6426725
CILAZAPRIL PLUS TEVA 30TAB,30,77.5740855
CILOXAN 0.3% EYE DROPS 5ML,5,17.930012
CIMZIA 200MG/ML 2 SYRINGE PREFILLED,2,3501.598568
CINACALCET TEVA 30MG 30TAB,30,873.1895
