Medication_Name,Package_Size,Max_Consumer_Price
AMLOW 10 MG 30 TAB,30,16.28382
AMLOW 10MG 20TAB,20,13.015
AMLOW 5 MG 30 TAB,30,12.31356
AMLOW 5MG 20TAB,20,8.20904
AMOXICLAV TEVA 875MG 14TAB,14,32.058
ANAFRANIL 25MG 30TAB,30,13.07391
ANAFRANIL SR 75MG 20TAB,20,22.59678
ANAGRID 0.5MG 60CAPS,60,1150.53885
ANASTROZOLE 1MG 30TAB,30,162.735
ANASTROZOLE INOVAMED 1MG 30TAB,30,162.735
ANDROCUR 10MG 15TAB,15,25.07922
ANDROCUR 50MG 50TAB,50,131.9375
ANDROGEL 50MG 30SACHX5G,30,213.61125
ANDROXON 40MG 30CAP,30,44.76612
ANGELIQ 1X28TAB,28,82.204248
ANORO ELLIPTA 55/22 MCG 30 DOSES,30,235.882425
APIDRA OPTISET/SOLOSTAR PREFILLED PEN 5X3ML,15,159.046875
APIDRA VIAL 1X10ML,10,99.913325
APO GO PEN 10MG/ML 5X3ML,5,554.835
APO-GO 10MG/ML 5AMPX2ML,5,248.63
AQUIMOD CREAM 5 % 12SACHET (0.25G),12,239.172
ARANESP 100MCG 4 PREFILLED SYR 0.5ML,4,3402.43646
ARANESP 100MCG PREFILLED PEN 1X0.5ML,1,800.12518
ARANESP 150MCG 4 PREFILLED SYR 0.3ML,4,4950.75368
ARANESP 150MCG PREFILLED PEN 1X0.3ML,1,1295.860853
ARANESP 20MCG 4 PREFILLED SYR 0.5ML,4,702.03477
ARANESP 300MCG PREFILLED PEN 1X0.6ML,1,2484.14076
ARANESP 30MCG 4 PREFILLED SYR 0.3ML,4,1061.56456
ARANESP 40MCG 4 PREFILLED SYR 0.4ML,4,1390.57678
ARANESP 40MCG PREFILLED PEN 1X0.4ML,1,325.025445
ARANESP 500MCG PREFILLED PEN 1X1ML,1,4111.47287
ARANESP 50MCG 4 PREFILLED SYR 0.5ML,4,1760.80941
ARANESP 60MCG 4 PREFILLED SYR 0.3ML,4,2065.95798
ARANESP 60MCG PREFILLED PEN 1X0.3ML,1,485.464175
ARANESP 80MCG 4 PREFILLED SYR 0.4ML,4,2750.80874
ARANESP 80MCG PREFILLED PEN 1X0.4ML,1,642.890675
ARAVA 10MG 30TAB,30,159.9625
ARAVA 20MG 30TAB,30,174.225
ARCOXIA 120MG 7TAB,7,41.40962
ARCOXIA 30MG 28TAB,28,84.015694
ARCOXIA 60 MG  14 TABLETS,14,52.61102
ARCOXIA 60MG 10TAB,10,38.2778
ARCOXIA 90 MG 14TAB,14,56.985229
ARCOXIA 90MG 10TAB,10,41.46031
AREDIA VIAL 90MG PWDR 10ML SOLV,1,486.008435
AREDIA VIALS 2X30MG + 2x10ML SOLV,2,382.360275
ARICEPT 10MG 28TAB,28,118.23
ARICEPT 5MG 28TAB,28,101.761086
ARIMIDEX 1MG 28TAB,28,151.886
ARIPLY 10MG 28TAB,28,228.6235
ARIPLY 15MG 28TAB,28,234.84349
ARIPLY 30MG 28TAB,28,236.04434
ARIPLY 5MG 28TAB,28,227.0275
ARIXTRA 10MG/0.8ML 10 PREFIL SYR,10,562.39495
ARIXTRA 2.5MG/0.5ML 10 PREFIL SYR,10,271.682325
ARIXTRA 7.5MG/0.6ML 10 PREFIL.SYRINGE,10,716.87455
ARMONIA 0.5MG 30 CAPS,30,132.9975
AROMASIN 25MG 30TAB,30,263.8533
ARTHROTEC 50 20TAB,20,25.31486
ARTHROTEC 75 20TAB,20,32.07992
ARZERRA 1000MG/50ML 1X50ML VIAL,1,10490.19811
ARZERRA 100MG/5ML 3X5ML VIALS,3,3172.56756
ASACOL 400MG 100TAB,100,122.925
ASACOL 800MG 60TAB,60,173.07
ASENTA 10MG 28TAB,28,118.23
ASENTA 5MG 28TAB,28,101.761086
ASSIVAL 10MG 30TAB,30,13.55889
ASSIVAL 10MG/2ML 5AMP,5,13.66414591
ASSIVAL 2MG 30TAB,30,8.0008
ASSIVAL 5MG 30TAB,30,12.741
ATACAND 16MG 28TAB,28,29.675296
ATACAND 8MG 28TAB,28,21.738612
ATACAND PLUS 28TAB,28,31.117632
ATORVASTATIN TEVA 80MG 30TAB,30,59.28222
ATOSIBAN 7.5MG/ML 0.9ML(6.75MG),1,120.969031
ATOSIBAN 7.5MG/ML 5ML (37.5MG),5,365.381525
ATOSIBAN 7.5MG/ML VIAL1X5ML,1,83.649047
ATOZET10 MG/10 MG 30 TAB,30,205.845
ATOZET10 MG/20 MG 30 TAB,30,217.61625
ATOZET10 MG/40 MG 30TAB,30,219.89625
ATOZET10 MG/80 MG 30 TAB,30,240.20625
ATRIANCE 5MG/ML INJ 6X50ML VIALS,6,8807.96661
ATRIPLA 30TAB,30,3348.363
ATROSPAN DRPS 1%10CC,10,25.756
ATROVENT INHALER 20MCG 200DOSES,200,28.1398
ATZIRUT X  5MG 30TAB,30,24.37641
AUBAGIO 14MG 28TAB,28,4742.08756
AUGMENTIN 1.2G 10VIALS,10,129.3225
AUGMENTIN 125MG 100ML,100,12.6999
AUGMENTIN 250MG 100ML,100,17.5497
AUGMENTIN 250MG 20TAB,20,22.98038
AUGMENTIN 400MG SUSP 35ML,35,12.193685
AUGMENTIN 400MG SUSP 70ML,70,20.95415
AUGMENTIN 500MG 10VIALS,10,73.50425
AUGMENTIN 500MG 20TAB,20,27.37534
AUGMENTIN B.I.D 875MG 14TAB,14,32.058
AVAMYS 27.5MCG/DOSE 120DOSES,120,46.70604
AVASTIN 100MG 25MG/ML VIAL 4ML,1,1535.00731
AVASTIN 400MG 25MG/ML VIAL 16ML,1,5711.07687
AVODART 0.5MG 30CAPS,30,132.9975
AVONEX 4X30MCG/ML VIAL,4,3096.1289
AVONEX SOLUTION FOR INJECTION 30MCG/0.5ML 4PEN,4,3664.06836
AZARGA 5ML,5,66.473935
AZENIL 200MG 15ML,15,20.079405
AZENIL 200MG 22.5ML,22.5,30.1191075
AZENIL 250MG 6CAPSULES,6,24.337776
AZILECT 1MG 30TAB,30,290.46
AZITHROMYCIN TEVA 200MG/5ML 15ML,15,20.079405
AZITHROMYCIN TEVA 200MG/5ML 22.5ML,22.5,30.1191075
BACLOFEN SINTETICA 2 MG/ ML,1,205.4625
BACLOSAL 10MG 50TAB,50,21.0295
BACLOSAL 25MG 50TAB,50,35.8255
BACTROBAN 15GR OINT,15,25.537485
BACTROBAN NASAL 3GR,3,32.099511
BARACLUDE 0.5 MG 30 F.C. TABS,30,1992.22425
BARACLUDE 1 MG 30 F.C. TABS,30,2108.2122
BASAGLAR 100 U/ML 5X3ML KWIK PEN,15,229.3929
BASAGLAR CART 5X3ML,15,235.2285375
BEDODEKA 1MG/ML 100AMPX1ML,100,266.6545
BEKUNIS 45 DRAGEES,45,25.33815
BELARA 1X21TAB,21,41.282073
BELARA 3X21TAB,63,121.5862515
BEMFOLA 600 IU/ML 1 PREFILLED PEN 0.125 ML(75IU),1,128.530375
BEMFOLA 600 IU/ML 1 PREFILLED PEN 0.25 ML(150IU),1,235.65975
BEMFOLA 600 IU/ML 1 PREFILLED PEN 0.375 ML(225IU),1,338.91653
BEMFOLA 600 IU/ML 1 PREFILLED PEN 0.75 ML(450IU),1,703.2573575
BEMFOLA 600IU/ML 1 PREFILLED PEN 0.5ML(300IU),1,463.30861
BENEFIX 1000IU/VIAL I.V 1 VIAL,1,3018.982645
BENEFIX 2000IU/VIAL I.V 1 VIAL,1,6453.13714
BENEFIX 500 IU/VIAL I.V 1 VIAL,1,1548.127008
BENLYSTA 1X120MG POWD FOR CONCENTRATE FOR INF VIAL 5ML,1,713.77114
BENLYSTA 1X400MG PWD FOR CONCENTRATE FOR INF VIAL 20ML,1,2283.70864
BERINERT 500U/VIAL POWDER FOR SOL FOR INJ/INF,1,2543.05457
BETACAP 0.1% 100ML,100,43.7578
BETACORTEN CREAM 15G,15,7.535
BETACORTEN G CR 15GR,15,45.77307
BETACORTEN G OINT15G,15,45.77307
BETACORTEN OINT 15GR,15,7.1651
BETACORTEN TOPICAL SCALP  APPL SOL 30ML,30,13.36983
BETAFERON 0.3MG/VIAL 15VIAL+SYR,15,3468.435075
BETAHISTINE TEVA 16MG 30TAB,30,13.33695
BETAREN 100MG 10 S.R.TAB,10,9.83112
BETAREN 100MG 20 S.R.TAB,20,16.97978
BETISTINE 16MG 30TAB,30,13.33695
BETMIGA 25MG 30 P.R.TAB,30,197.52
BETMIGA 50MG 30  P.R.TAB,30,193.310625
BETNESOL 0.50MG 30TAB,30,12.604
BETNOVATE CREAM 15G,15,7.535
BETNOVATE OINT 15G,15,7.1651
BETNOVATE TOPICAL SCALP APPL SOL 30ML,30,13.36983
BETOPTIC S 5ML 0.25%,5,21.449405
BEXSERO 1X0.5ML SYRINGE,1,371.3417125
BEZAFIBRATE 400MG 30 SR TAB,30,30.87843
BICALUTAMIDE INOVAMED 150 MG 28 F.C.TAB,28,390.18413
BICALUTAMIDE INOVAMED 50 MG 28 F.C.TAB,28,173.4775
BICALUTAMIDE TEVA 150MG 30TAB,30,418.054425
BICALUTAMIDE TEVA 50MG 30TAB,30,185.86875
BICAMIDE 150MG 30F.C TAB,30,418.054425
BINOCRIT 10000 I.U/0.1 ML 6 SYRINGE PREFILLED,6,1872.93261
BINOCRIT 20000 I.U/0.5 ML 1 SYRINGE PREFILLED,1,635.3014675
BINOCRIT 3000 IU/0.3ML 6 SYRINGE PREFILLED,6,607.12908
BINOCRIT 30000 I.U/0.75 ML 1 SYRINGE PREFILLED,1,815.478435
BINOCRIT 4000 IU/0.4ML 6 SYRINGE PREFILLED,6,779.45505
BINOCRIT 40000 I.U/1 ML 1 SYRINGE PREFILLED,1,1088.485338
BINOCRIT 5000 IU/0.5ML 6 SYRINGE PREFILLED,6,972.032145
BINOCRIT 6000 IU/0.6ML 6 SYRINGE PREFILLED,6,1164.5472
BINOCRIT 8000 I.U/0.8 ML 6 SYRINGE PREFILLED,6,1549.651335
BISOPROLOL INOVAMED 10 MG 30 F.C.TAB,30,16.62906
BISOPROLOL INOVAMED 2.5 MG 30 F.C.TAB,30,14.84121
BISOPROLOL INOVAMED 5 MG 30 F.C.TAB,30,12.878
BLASTOVIN 1VIAL 10MG/10ML,1,49.808268
BLEOMYCIN PFI 15000 IU/VIAL 10 VIALS,10,1125.712275
BLINCYTO 35 MCG/1VIAL,1,13844.48649
BONDORMIN 0.25MG 10TAB,10,13.152
BONDORMIN 0.25MG 20TAB,20,23.12834
BONEFOS 800MG 30TAB,30,335.9748
BONSERIN 30MG 20TAB,20,16.3304
BOOSTRIX POLIO (IPV) SYR. PREFILLED 0.5ML,1,125.8811055
BOOSTRIX SUSP FOR INJ PREFIL SYR 0.5ML,1,94.1423335
BOSULIF 100MG 28 F.C.TAB,28,3736.05008
BOSULIF 500MG 28 F.C.TAB,28,16607.16932
BOTOX 100 1VIAL,1,907.46096
BOTOX 200 U/VIAL,1,3074.42196
BOTOX 50 UNITS VIAL 5ML,1,453.3134725
BRAVELLE 75IU 10AMP,10,767.12695
BREAKYL 1200 MCG 28 SACHETS (BUCCAL FILM),28,807.52721
BREAKYL 200 MCG 10 SACHETS (BUCCAL FILM),10,278.558425
BREAKYL 200 MCG 28 SACHETS (BUCCAL FILM),28,779.96359
BREAKYL 400 MCG 28 SACHETS (BUCCAL FILM),28,807.52721
BREAKYL 600 MCG 28 SACHETS (BUCCAL FILM),28,807.52721
BREAKYL 800 MCG 28 SACHETS (BUCCAL FILM),28,766.94506
BREXIN 20MG 20TAB,20,29.7564
BRICALIN TURBUHALER 200DOSES,200,46.1142
BRIDION 10X2ML VIALS,10,3769.7322
BRILINTA 60 MG 56 TAB,56,302.91688
BRILINTA 90MG 168 TAB,168,899.2557
BRILINTA 90MG 56TAB,56,299.7519
BRINTELLIX 10MG 28 F.C.TAB,28,139.195
BRINTELLIX 20MG 28 F.C.TAB,28,217.651
BRINTELLIX 5MG 28 F.C.TAB,28,73.158316
BROTIZOLAM TEVA 0.25 MG 20TAB,20,23.12834
BROTIZOLAM-TEVA 0.25MG 10TAB,10,13.152
BUCCOLAM 10 MG SYRINGE PREFILLED 4X2ML,4,406.00621
BUCCOLAM 2.5 MG SYRINGE PREFILLED 4X0.5ML,4,406.00668
BUCCOLAM 5 MG SYRINGE PREFILLED 4X1ML,4,406.00621
BUCCOLAM 7.5 MG SYRINGE PREFILLED 4X1.5ML,4,406.00621
BUDESON 3MG 100CAPS,100,362.2995
BUDESONIDE STERINEBS TEVA 0.5MG/2ML 20UNITS,20,74.27628
BUDESONIDE STERINEBS TEVA 1MG/2ML 20UNITS,20,115.91748
BUDICORT RESP1MG/2ML 20UNITS,20,115.91748
BUDICORT RESPULES 0.5MG/2ML 20UNITS,20,74.27628
BUDICORT TURBUHALER 100MCG/DOSE 200 DOSES,200,63.6723
BUDICORT TURBUHALER 200MCG/DOSE 100DOSES,100,61.80275
BUTRANS  20MG 2PATCHES,2,175.92925
BUTRANS 10MG 2PATCHES,2,111.332644
BUTRANS 5MG 2PATCHES,2,65.997536
BYDUREON 2 MG 4 PREFILLED PENS,4,429.74074
BYETTA 10MCG 2.4ML,1,432.764485
BYETTA 5MCG 1.2ML,1,414.7316425
CABOTRIM 0.5MG 2TAB,2,44.142496
CABOTRIM 0.5MG 8TAB,8,161.104
CABOTRIM 1MG 30TAB
CABOTRIM 1MG 30TAB,30,80.938065
CABOTRIM 2MG 30TAB,30,150.4425
CADEX 1MG 30TAB,30,14.60283
CADEX 2MG 30CAPL,30,15.1248
CADEX 4MG 30CAPL,30,23.36535
CAELYX 2MG/ML 25ML,1,2978.50437
CAELYX 2MG/ML VIAL 10ML,1,1926.556908
CALCIUMFOLINAT EBEWE 10MG/ML VIAL 800MG/80ML,80,327.7874
CAMPTO 100MG/5ML IV SOL FOR INF,1,409.6135775
CAMPTO 300MG IV SOL FOR INF,1,1202.465743
CAMPTO 40MG/2ML IV SOL FOR INF,1,176.016125
CANCIDAS 50MG/VIAL,1,2106.56839
CANCIDAS 70MG/VIAL,1,2677.027615
CANDESARTAN PLUS TEVA TABLETS 16MG/12.5MG, 30TAB,30,33.34032
CANDOR 16MG 28TAB,28,29.675296
CANDOR 8MG 28TAB,28,21.738612
CANDOR PLUS 16MG/12.5MG 28TAB,28,31.117632
CAPECITABINE INOVAMED 500 MG 120 F.C.TAB,120,744.0993
CAPECITABINE TEVA 150MG 60TAB,60,124.2825
CAPECITABINE TEVA 500MG 12X10TAB,120,744.0993
CAPRELSA 100 MG 30TAB,30,8053.8594
CARBAGLU 200MG 5 DISP.TAB,5,1687.961525
CARBAGLU 200MG 60 DISP.TAB,60,19824.5694
CARBOPLATIN EBEWE 150MG/15ML,1,133.753625
CARBOPLATIN EBEWE 450MG/45ML,1,344.547365
CARBOPLATIN 150MG/15ML VIAL,1,133.753625
CARBOPLATIN 450MG/45ML VIAL,1,344.547365
CARDILOC 1.25MG 30 F.C.TAB,30,20.40615
CARDILOC 10MG 30TAB,30,16.62906
CARDILOC 2.5MG 30TAB,30,14.84121
CARDILOC 5MG 30TAB,30,12.878
CARDIOXANE 500MG VIAL PWDR FOR INFUS,1,481.8800725
CARDORAL 4MG 30TAB,30,23.36535
CARDOXIN FRTE 75MG 100TAB,100,25.1943
CARVEDEXXON 12.5MG 30TAB,30,19.13616
CARVEDEXXON 6.25MG 30TAB,30,14.25348
CARVEDILOL TEVA 6.25MG 30TAB,30,14.25348
CASODEX 150MG 28TAB,28,390.18413
CASODEX 50MG 28TAB,28,173.4775
CATAFLAM 50MG 10TAB,10,11.35319
CAVERJECT 10MCG V+DS,1,46.272709
CAVERJECT 20MCG V+DS,1,62.220507
CAYSTON  75MG/VIAL 84 VIALS,84,10890.19134
CEFALOR 500MG 10CAP,10,21.77204
CEFAZOLIN SANDOZ 0.5GR 100VIAL,100,855.85825
CEFAZOLIN SANDOZ 0.5GR 10VIAL,10,97.968455
CEFAZOLIN SANDOZ 0.5GR 1VIAL,1,11.268935
CEFAZOLIN SANDOZ 0.5GR 25VIAL,25,227.621875
CEFAZOLIN SANDOZ 0.5GR 50VIAL,50,427.929125
CEFAZOLIN SANDOZ 0.5GR 5VIAL,5,49.894715
CEFAZOLIN SANDOZ 1GR 100VIAL,100,750.1905
CEFAZOLIN SANDOZ 1GR 10VIAL,10,85.87287
CEFAZOLIN SANDOZ 1GR 1VIAL,1,8.746902
CEFAZOLIN SANDOZ 1GR 25VIAL,25,199.51875
CEFAZOLIN SANDOZ 1GR 50VIAL,50,375.09525
CEFAZOLIN SANDOZ 1GR 5VIAL,5,43.73451
CEFORAL FRTE SUSP 250,60,16.30848
CEFOVIT 125 SUSP 60ML,60,11.3025
CEFOVIT 250 SUSP 60ML,60,16.30848
CEFOVIT 250MG 10CAPS,10,6.94727
CEFOVIT FORTE 10CAPS,10,12.74785
CEFTAZIDIME TEVA 1GR/VIAL,1,31.912506
CEFTAZIDIME TEVA 2GR/VIAL,1,62.6405505
CEFURAX 250MG 10TAB,10,19.33207
CEFURAX 500MG 10TAB,10,36.04607
CELCOX 100MG 20CAPS,20,16.64687
CELCOX 200MG 10CAPS,10,24.651095
CELEBRA 100MG 20CAPS,20,16.64687
CELEBRA 200MG 10CAPS,10,24.651095
CELECOXIB TEVA 100MG 20TAB,20,46.4704
CELESTONE CHRONODOSE 1ML AMP,1,14.888338
CELLCEPT 250MG 100CAPS,100,268.981
CELLCEPT 500MG 50TAB,50,259.610375
CELSENTRI 150MG 60TAB,60,3467.6847
CELSENTRI 300MG 60TAB,60,3467.6847
CEPLENE 0.5MG/0.5ML SOL FOR INJ 14 VIALS,14,5826.1392
CERAZETTE 0.075MG 1X28TAB,28,19.329604
CERAZETTE 0.075MG 3X28TAB,84,56.930622
CEREBONIN 120 MG 30F.C.TAB,30,113.35929
CEREZYME 400 UNITS POWDER FOR SOL FOR INF,1,6959.84232
CERTICAN 0.25MG 60 TAB,60,528.75705
CERTICAN 0.50MG 60 TAB,60,1028.89815
CERTICAN 0.75MG 60 TAB,60,1537.52745
CERVARIX 0.5ML SYR,1,391.571335
CETROTIDE 0.25MG 7AMP,7,1176.401188
CHAMPIX 0.5MG 55TAB,55,394.18665
CHAMPIX 0.5MGX11TAB+1MGX42TAB,53,417.4230975
CHAMPIX 1MG 56TAB,56,383.13366
CHAMPIX COMBO (1STARTER PACK+2PACKS 1MGX56),165,1299.524738
CHOLBAM 250MG 90CAPS,90,120921.4098
CHOLBAM 50MG 90CAPS,90,33927.5898
CIALIS 10MG 4TAB,4,236.18722
CIALIS 2.5MG 28TAB,28,418.15571
CIALIS 20MG 4TAB,4,236.7975
CIALIS 20MG 8TAB,8,445.1793
CIALIS 5MG 28TAB,28,422.66959
CICLODERM  CREAM 15GR,15,10.6312
CILARIL 1MG 28TAB,28,19.406324
CILARIL 2.5MG 28TAB,28,32.161024
CILARIL 5MG 28TAB,28,53.876396
CILARIL PLUS 28TAB,28,71.275316
CILAZAPRIL 2.5 MG 30 TABLETS,30,34.45824
CILAZAPRIL 5MG 30TABLETS,30,57.72471
CILAZAPRIL PLUS TEVA 30TAB,30,76.36641
CILOXAN 0.3% EYE DROPS 5ML,5,16.559875
CIMZIA 200MG/ML 2 SYRINGE PREFILLED,2,4117.99751
CINACALCET TEVA 30MG 30TAB,30,908.438325
CINACALCET TEVA 60MG 30TAB,30,1702.923975
CINACALCET TEVA 90MG 28TAB,28,2331.45066
CINACALCET TRIMA 30 MG 28TAB,28,847.87577
CINACALCET TRIMA 60 MG 28TAB,28,1589.39571
CINACALCET TRIMA 90 MG 28TAB,28,2331.45066
CIPRALEX 10MG 28TAB,28,31.811948
CIPRALEX 15MG 28TAB,28,31.144484
CIPRALEX 20MG 28TAB,28,48.54458
CIPRAMIL 20MG 28TAB,28,26.100144
CIPRAMIL 40MG 28TABS,28,51.621052
CIPRODEX 250MG 10TAB,10,15.9605
CIPRODEX 500MG 10TAB,10,23.43796
CIPRODEX 750MG 10TAB,10,31.99087
CIPROFLOXACIN TEVA INFUSION 2MG/ML 10BAGX100ML,1000,372.005
CIPROFLOXACIN TEVA INFUSION 2MG/ML 10BAGX200ML,2000,744.01
CIPROFLOXACIN-TEVA 250MG 10TAB,10,15.9605
CIPROFLOXACIN-TEVA 500MG 10TAB,10,23.43796
CIPROXIN 500MG/5ML SUSP 100ML,100,275.29075
CIRCADIN 2MG 21 SR TAB,21,71.2141185
CIRCADIN 2MG 30 SR TAB,30,101.734455
CITALOPRAM  20 MG 30 TABLETS,30,27.96444
CITRAFLEET POWDER FOR SOL 2 SACHET,2,52.624739
CLARINASE REPETABS 14,14,29.8249
CLARITHROMYCIN 250MG 14TAB,14,27.201076
CLAVENIR 10 VIAL (1.2G),10,129.3225
CLEXANE 100MG SAFETY LOCK 2X1ML SYR PREFIL SAFETY LOCK,2,68.144425
CLEXANE 120MG/0.8ML SAFETY LOCK 10 SYR PREFIL,10,366.020725
CLEXANE 150MG/ML SAFETY LOCK 10 SYR PREFIL,10,417.466925
CLEXANE 20MG SAFETY LOCK 2X0.2ML SYR PREFIL,2,20.3308
CLEXANE 40MG SAFETY LOCK 2X0.4ML SYR PREFIL,2,39.121035
CLEXANE 60MG SAFETY LOCK 2X0.6ML SYR PREFIL,2,51.564879
CLEXANE 60MG/0.6ML 10SYRING(6ML),10,239.61375
CLEXANE 80MG SAFETY LOCK 2X0.8ML SYR PREFIL,2,59.404884
CLOBETASOL PROPIONATE TRIMA CREAM 25G,25,13.936325
CLOBETASOL PROPIONATE TRIMA CREAM 30G,30,16.45233
CLOBETASOL PROPIONATE TRIMA SCALP APPLICATION 30ML,30,19.65402
CLONEX 0.5MG 30TAB,30,11.7683
CLONEX 2MG 30TAB,30,12.741
CLONNIRIT 25MCG 30T,30,18.25662
