Medication_Name|Package_Size|Max_Consumer_Price
CEFAZOLIN SANDOZ 1GR 25VIAL|25|186.88
CEFAZOLIN SANDOZ 1GR 50VIAL|50|351.32
CEFAZOLIN SANDOZ 1GR 5VIAL|5|40.96
CEFORAL FRTE SUSP 250|60|18.45
CEFOVIT 125 SUSP 60ML|60|11.3
CEFOVIT 250 SUSP 60ML|60|18.45
CEFOVIT 250MG 10CAPS|10|6.95
CEFOVIT FORTE 10CAPS|10|12.75
CEFTAZIDIME TEVA 1GR/VIAL|1|38.43
CEFTAZIDIME TEVA 2GR/VIAL|1|77.16
CEFURAX 250MG 10TAB|10|22.21
CEFURAX 500MG 10TAB|10|41.73
CELCOX 100MG 20CAPS|20|37.91
CELCOX 200MG 10CAPS|10|42.47
CELEBRA 100MG 20CAPS|20|37.91
CELEBRA 200MG 10CAPS|10|42.47
CELESTONE CHRONODOSE 1ML AMP|1|16.85
CELLCEPT 250MG 100CAPS|100|317.36
CELLCEPT 500MG 50TAB|50|297.39
CELSENTRI 150MG 60TAB|60|4009.63
CELSENTRI 300MG 60TAB|60|4009.63
CEMIDIN 200MG 50TAB|50|34.69
CEMIDIN 400MG 20TAB|20|26.29
CEMIDIN 800MG 20TAB|20|60.92
CEPLENE 0.5MG/0.5ML SOL FOR INJ 14 VIALS|14|7213.79
CERAZETTE 0.075MG 1X28TAB|28|24.75
CERAZETTE 0.075MG 3X28TAB|84|72.89
CEREZYME 400 UNITS POWDER FOR SOL FOR INF|1|8050.87
CEROXIM 250MG 10TAB|10|22.21
CEROXIM 500MG 10TAB|10|41.73
CERTICAN 0.25MG 60 TAB|60|634.48
CERTICAN 0.50MG 60 TAB|60|1218.32
CERTICAN 0.75MG 60 TAB|60|1820.7
CERVARIX 0.5ML SYR|1|443.52
CETROTIDE 0.25MG 7AMP|7|1320.54
CHAMPIX 0.5MG 55TAB|55|488.49
CHAMPIX 0.5MGX11TAB+1MGX42TAB|53|446.18
CHAMPIX 1MG 56TAB|56|464.65
CHAMPIX COMBO (1STARTER PACK+2PACKS 1MGX56)|165|1375.48
CIALIS 10MG 4TAB|4|254.43
CIALIS 2.5MG 28TAB|28|448.49
CIALIS 20MG 4TAB|4|233.16
CIALIS 20MG 8TAB|8|466.31
CIALIS 5MG 28TAB|28|440.93
CICLODERM  CREAM 15GR|15|10.63
CILARIL 1MG 28TAB|28|21.96
CILARIL 2.5MG 28TAB|28|38.49
CILARIL 5MG 28TAB|28|60.94
CILARIL PLUS 28TAB|28|80.64
CILAZAPRIL 2.5 MG 30 TABLETS|30|41.24
CILAZAPRIL 5MG 30TABLETS|30|65.29
CILAZAPRIL PLUS TEVA 30TAB|30|86.4
CILOXAN 0.3% EYE DROPS 5ML|5|19.17
CIMZIA 200MG/ML 2 SYRINGE PREFILLED|2|4961.02
CIPRALEX 10MG 28TAB|28|48.91
CIPRALEX 15MG 28TAB|28|59.06
CIPRALEX 20MG 28TAB|28|84.89
CIPRAMIL 20MG 28TAB|28|30.91
CIPRAMIL 40MG 28TABS|28|62.76
CIPRODEX 250MG 10TAB|10|18.49
CIPRODEX 500MG 10TAB|10|27.02
CIPRODEX 750MG 10TAB|10|37.58
CIPROFLOXACIN TEVA INFUSION 2MG/ML 10BAGX100ML|1000|412.78
CIPROFLOXACIN TEVA INFUSION 2MG/ML 10BAGX200ML|2000|825.56
CIPROFLOXACIN-TEVA 250MG 10TAB|10|18.49
CIPROFLOXACIN-TEVA 500MG 10TAB|10|27.02
CIPROXIN  200 100ML|100|48.13
CIPROXIN 500MG/5ML SUSP 100ML|100|384.47
CIRCADIN 2MG 21TAB|21|75.33
CIRCADIN 2MG 30TAB|30|107.61
CIRCLET VAGINAL RING|1|68.05
CITALOPRAM  20 MG 30 TABLETS|30|33.11
CITRAFLEET POWDER FOR SOL 2 SACHET|2|59.54
CLARINASE REPETABS 14|14|29.64
CLARITHROMYCIN 250MG 14TAB|14|31.51
CLAVENIR 10 VIAL (1.2G)|10|148.88
CLEXANE 100MG SAFETY LOCK 2X1ML SYR PREFIL SAFETY LOCK|2|77.23
CLEXANE 100MG/1ML 10SYRING(10ML)|10|337.35
CLEXANE 120MG/0.8ML SAFETY LOCK 10 SYR PREFIL|10|414.73
CLEXANE 150MG/ML SAFETY LOCK 10 SYR PREFIL|10|472.95
CLEXANE 20MG SAFETY LOCK 2X0.2ML SYR PREFIL|2|22.05
CLEXANE 40MG SAFETY LOCK 2X0.4ML SYR PREFIL|2|44.11
CLEXANE 60MG SAFETY LOCK 2X0.6ML SYR PREFIL|2|58.44
CLEXANE 60MG/0.6ML 10SYRING(6ML)|10|255.25
CLEXANE 80MG SAFETY LOCK 2X0.8ML SYR PREFIL|2|67.31
CLOBETASOL PROPIONATE TRIMA CREAM 25G|25|15.88
CLOBETASOL PROPIONATE TRIMA CREAM 30G|30|19.05
CLOBETASOL PROPIONATE TRIMA SCALP APPLICATION 30ML|30|22.24
CLONEX 0.5MG 30TAB|30|11.77
CLONEX 2MG 30TAB|30|12.74
CLONNIRIT 25MCG 30T|30|19.27
CLOOD 75MG 30TAB|30|62.04
CLOPID 75MG 30TAB|30|62.04
CLOPIDEXCEL 75MG 30 FC TAB|30|62.04
CLOPIDOGREL 75MG 30TAB|30|62.04
CLOPIXOL 10MG 50TAB|50|35.31
CLOPIXOL 25 MG 100TAB|100|133.34
CLOPIXOL 25MG 50TAB|50|71.74
CLOPIXOL 2MG 50TAB|50|13.4
CLOPIXOL ACUPHASE 100MG 2ML|1|73.27
CLOPIXOL ACUPHASE 50MG 1ML 10AMP|10|320.03
CLOPIXOL ACUPHASE 50MG 1ML 1AMP|1|37.31
CLOPIXOL DEPOT 200MG 10AMP|10|251.71
CLOPIXOL DEPOT 200MG 1AMP|1|29.35
CLOPIXOL DEPOT INJECTION 500MG 1AMP|1|60.33
CLOPIXOL DEPOT INJECTION 500MG 5AMP|5|263.52
CLOPIXOL DROPS 20ML|20|40.62
CLOPIXOL TABLETS 10 MG 100TAB|100|69.33
CLOTRISONE CREAM 15GR|15|12.31
CO-DIOVAN 160/12.5MG FCT 28TAB|28|43.16
CO-DIOVAN 160/25MG FCT 28TAB|28|41.99
CO-DIOVAN 80/12.5MG 28TAB|28|30.2
COLCHICINE 0.5MG 30TAB|30|75.53
COLESTID 5GX50PACK|50|107.53
COLIRACIN INJ.|1|21.12
COLOTAL 135MG 50TAB|50|30.83
COMBIGAN EYE DROPS 5 ML|5|75.36
COMBIVIR 60TAB|60|845.87
COMPETACT 15MG/850MG 56 F.C.TAB|56|221.66
COMTAN 200MG 30 F.C. TAB|30|112.16
CONCERTA 18MG XR 30TAB|30|216.79
CONCERTA 27MG XR 30TAB|30|248.45
CONCERTA 36MG XR 30TAB|30|236.33
CONCERTA 54MG XR 30TAB|30|270.42
CONCOR 10MG 30TAB|30|19.02
CONCOR 5MG 30TAB|30|12.88
CONDYLOX 0.5% 3.5ML|3.5|90.16
CONTALAX 10MG 25SUPP|25|80.71
CONTROLOC 20MG 30TAB|30|39.75
CONTROLOC 40MG 14TAB|14|22.52
CONTROLOC I.V.  40MG/VIAL|1|23.93
COPAXONE 20MG/DOSE 28 PREFILLED SYRINGE|28|4110.63
COPEGUS 200MG 168TAB|168|1983.22
CORALAN 5MG 56 F.C.TAB|56|240.39
CORALAN 7.5MG 56 F.C.TAB|56|242.05
CORDIL 20MG 50TAB|50|17.99
CORTIFOAM AEROSOL 15G|15|131.25
COSOPT EYE DROPS 5ML|5|41.59
COSOPT PRESERVATIVE FREE 60X0.2ML UNIT DOSE|60|103.75
COUMADIN 1MG 30TAB|30|5.38
COUMADIN 2MG 30TAB|30|14.95
COUMADIN 5MG 30TAB|30|23.63
CREON  25000 U (300MG)100CAPS|100|160.82
CREON MICRO 60.12 MG 20G (200 MEASURS)|20|237.52
CRESTOR 10MG 28TAB|28|92.59
CRESTOR 20MG 28TAB|28|127.27
CRESTOR 40MG 28TAB|28|166.91
CRINONE 8 % VAG GEL 15*1.45 G|15|237.74
CRIXIVAN 200MG 360CAPS|360|1472
CRIXIVAN 400MG 180CAPS|180|1472.02
CUBICIN 500MG VIAL 10ML|1|600.84
CURATANE 10MG 30CAPS|30|61.53
CURATANE 20MG 30CAP|30|103.61
CURATANE 40 MG 30 CAPS|30|195.41
CURATANE 5 MG 30 CAPS|30|36.87
CYMBALTA 30MG 28CAPS|28|125.12
CYMBALTA 60MG 28CAPS|28|176.23
CYMEVENE 500MG 5VIAL|5|654.67
CYSTADANE 180GR PWDR/ORAL SOL|180|2343.67
CYSTAGON 150MG 100CAPS|100|1081.78
CYSTAGON 50MG 100CAPS|100|404.49
CYTOTEC 200MCG 28TAB|28|41.87
DACOGEN 50 MG/VIAL 1X20ML VIAL|1|7028.99
DAIVOBET OINT 30GR|30|115.39
DAIVOBET OINT 60GR|60|214.48
DAIVONEX CREAM 30GR|30|50.29
DAIVONEX SCALP SOL 30ML|30|131.7
DAKTACORT CREAM 15GR|15|10.88
DAKTARIN ORAL GEL40G|40|18.22
DALACIN C 150MG 16CAPS|16|20.1
DALACIN C 300MG 16CAPS|16|32.07
DALACIN VAG CR2% 40G|40|76.27
DALACIN VAGINAL 100MG 3 OVULES|3|57.43
DALAGIS T LOTION 25ML|25|23.66
DALIRESP 500 MCG 30 F.C.TAB|30|238.33
DANOL 200MG 60CAPS|60|218.57
DECAPEPTYL 0.1MG 7AMP|7|161.04
DECAPEPTYL CR 3.75|1|564.64
DECAPEPTYL DEPOT 11.25MG VIAL|1|1606.49
